id,ddpsubcategory,shiptypeid,hasitemsonbag,country
f218ebd4484cfdf3d63f3b10cc6653fd,Shirts,2,No,11
067ec4b9e309547e6e8f0c5ae9e989c9,Shirts,2,No,11
ca5c85d588ca4ca6f996ec912c1a1311,Shirts,2,No,11
77a030076621f903b190301f7a2dea2c,Shirts,2,No,11
6a2c50382e70024629cc2627d6fc7bf8,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,11
773409aab0786a4a652d4499c35d71e5,Shirts,2,No,11
91cb163f0e5c546fa01ace3fdbcb226a,Shirts,2,No,11
a52ca4cf1a888a4763981d36bc39016b,Shirts,2,No,11
14254ac097103d2b7a1dfb6b48c38a10,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,11
d96fdbb445d4e4aa6752399c0661e29f,Shirts,2,No,11
f759b1b9838c3a0359d5f1dfa4dcf8f6,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,17
e94e098421e2fbbbb9f2c7444a74a342,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,17
b3f6f14f3c5abc68fc3727a3a9953a80,Shirts,2,No,17
71d2ad75ed004f2ff84418b7495e051d," T-shirts, singlets and other vests",2,No,17
8720151a1cf3e9ff3be0e3cc8ced544d,Shirts,2,No,17
23433e2d7ddb658abe7b9beea402d236,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,17
9928496138328d44188f9ce415f10c44,WEBSITE,WEBSITE,WEBSITE,WEBSITE
51a4e93ccdd28bbcdc2326f929f977f4," T-shirts, singlets and other vests",2,No,17
72ec6bc4a5675d9b590d1f1cc9c3d810," T-shirts, singlets and other vests",2,No,17
61c2ab5c539cd259b75ea87b505502d6," T-shirts, singlets and other vests",2,No,17
bead26e66d98193c2d772204acc4420d,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,17
b2919def16d3704c407916006a166b98," T-shirts, singlets and other vests",2,No,17
4033674e44427fe38d4e1874e6a434dd,Shirts,2,No,17
91e7b61df6f292cf8a4f4fd36d70714a," T-shirts, singlets and other vests",2,No,17
39445bd7ced950b71d779f462d6b0775,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,17
138c40bb4d4467936cc29eb8a117c77d," T-shirts, singlets and other vests",2,No,17
690c0931871d16cc6a698c9481e6e663,Shirts,2,No,17
fdb64e3956e2cd00a161e591483e2fd7," T-shirts, singlets and other vests",2,No,17
01b2fa0b47a501f6e163e01bbe6f6591,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,17
ee0e9c6da87efb922fc35124c36db50e,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,17
9d59d25296e41360eb2741a53b35066b,Shirts,2,No,17
9f7978619ac7df08199b9ed2e21c7626,Shirts,2,No,17
d58d038d4ad08114d160b9b760207362,Shirts,2,No,17
9ca275cbd2b4b6576641a06211feefd0,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,17
d647f8a8c605eb6128eb11a46cf3a82c,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,17
130b9dbad7739bb1411217d9b761251d," T-shirts, singlets and other vests",2,No,17
40143a51b704a914f603599989af956a,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,17
457cda7f43598cd73d1d5b22bcd1729d," T-shirts, singlets and other vests",2,No,17
fa35d9376f8ba24e14e41cb3ed66b8a3,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,17
6dba8400029c2bc4e18eb2aca381aab9," T-shirts, singlets and other vests",2,No,17
ac563328b0933aea68c4b3fb67fa4392,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,17
048079ecef01b8555859bd1c71974161,Shirts,2,No,17
088c29dea6418ba5717449ccb9cd85c6,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,17
c9ffae27b9e6396ed6bceacee2307afb,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,17
0caf18307e3ab30eae37b76f487a40e1,Shirts,2,No,17
bc4ac7ad45668064aa5c065085371751," T-shirts, singlets and other vests",2,No,17
5a608dbfdc14bae73e512e9c4a25ca33,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,17
cffaa0bb69d476e3e86ff5b9e8f8970f,Shirts,2,No,17
48fe253d6b75c7d05405c77572e1ca7a," T-shirts, singlets and other vests",2,No,17
1138ec80e2fdb658dfd85a8fe6dce501," T-shirts, singlets and other vests",2,No,17
b48dc090a9e7046ab192e20c20db598a," T-shirts, singlets and other vests",2,No,17
72df9c63b5884329e3dd7ad471c98a42,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,17
a1b94127fd8cea80e9861859f1428a63,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,17
3b05658df9f791923e1027b303334eb0,Footwear with outer soles of rubber or plastics,2,No,46
2d1debec2cb66c8c49692fc763ae98e9,"Coats: overcoats, raincoat, cape, cloak, ski jackets, windcheaters, wind-jackets and similar articles",2,No,19
6c0b991cbedd44a102acba5bf385f5e9,"Trunks, suitcases, vanity cases, executive-cases, briefcases, school satchels and similar",2,No,5
fc21085d517dbada0860d3e3772b8967,,2,No,1
571b63825febd011a74418322cbce104,"Blouses, shirts and shirt-blouses",2,Yes,1
6b4eb628d52c73586b74b0c3984208e7,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,12
a367775efdc79207e5ad53bc769ae520,"Handbags, whether or not with shoulder strap, including those without handle",2,No,12
a8fc8bed06cecd61821e34373ac8fea4,Articles of a kind normally carried in the pocket or in the handbag,2,No,12
b5bdd794f65f20016adb9d020b5ffdae,WEBSITE,WEBSITE,WEBSITE,WEBSITE
a9662dc27b5ed53c8042ce6eb4b37ee5," T-shirts, singlets and other vests",2,No,12
47d362f5a75cd0d3fc4aa3adfadbdfa6,Belts,2,No,3
89dbe255c4f2d83e2d2056445b740653,,2,No,1
ea234483e46953ae02a065116b5b0938,Footwear with outer soles of rubber or plastics,2,Yes,12
202a38032deb745078c7eff6086b1a22,N/D,4,No,7
0054e6e599d917445029101525a272b7,WEBSITE,WEBSITE,WEBSITE,WEBSITE
dbbd99887d6b80c611ce83c9d236c314," T-shirts, singlets and other vests",2,Yes,3
968b5c5f2938633747fe04d9116c689b,Footwear with outer soles of leather or composition leather,2,No,3
351fa249fbb5a6c905e0032b7bd1b869,Footwear with outer soles of rubber or plastics,1,No,1
9193113d07711f83e5661b89671544cf,"Other e.g. braces, suspenders, garters and similar articles",2,No,4
8f105039c92b6346a1b9ed206d6a57c2,Shirts,2,No,1
3d775be8bda693d715ed2e9c90e12bbb,Footwear with outer soles of rubber or plastics,2,No,10
d22be916cab106c96e093569b4ca20a1,API,API,API,API
344e9a11b162b24b30a3091ff8a08fb5,Other footwear,2,Yes,5
20ca49f594c153ab4cf1b6a6fabf6bfd,Other footwear,2,Yes,5
469fb3134e354cc003bea4f50c3b4898,"Coats: overcoats, raincoat, cape, cloaks and similar articles",2,Yes,12
16a1e6304662ce329f6d99ed479c7489,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,Yes,12
46664f0303c2fa475e2a52db697baca1,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,Yes,12
14f21344935ac32374dd67f79de2e11c,Footwear with outer soles of rubber or plastics,2,Yes,12
31388d91e09374a027d6c0f4fc5888e7,,2,No,1
da9d8857f4e30f16ef4f3df9d120f962,"Blouses, shirts and shirt-blouses",2,Yes,1
55d73b4db08a8ae92c823de15204050f,WEBSITE,WEBSITE,WEBSITE,WEBSITE
90f9be736c15c1edb0db319a2264e29e,"Blouses, shirts and shirt-blouses",1,No,1
6d884b66163a6f42ae354aa991ed6d95,Swimwear,2,Yes,4
ff256fea8133f3534aec8d592448beec,Swimwear,2,Yes,4
1afbb1aaaa27079aba2ab7f85d28f2bf,API,API,API,API
7a535c2f480f6a5c4f85d2f7cd8a1503,"Trousers, overalls, shorts",2,Yes,4
85b95444fa367bae5551f02a1cf25869,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,16
9312ff80a4d934485ec4651de1a5d37e," T-shirts, singlets and other vests",2,No,16
a843d1d76baf5e72a4b29a7ad8057829,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,16
bf8ddafe732f76130b14e9932ad8645f,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,16
6c7836b7ba36583074fcefe8433cdc5e,,2,No,1
fdcd69ca9eb5053b942513020822b0af,Belts,2,No,1
0f4bac5416045049e633ffff106ea5db,Articles of a kind normally carried in the pocket or in the handbag,3,No,4
da321b10c94704f38bd719f62394a294,WEBSITE,WEBSITE,WEBSITE,WEBSITE
1ca20b5f77154f863d7e45f1e9ed954e,"Hats and other headgear, knitted or crocheted, or made-up from lace, felt or other textile fabric, in the piece (but not in strips), whether or not lined or trimmed",2,No,3
0f9cf0a2bc89158ddd0d0dedb13cc0b5,"Trousers, overalls, shorts",2,No,14
5b6c52dc9b512d4d683218cfefcd5a45,"T-shirts, singlets and other vests",2,Yes,1
3f04efa7a1d4165028412f81234fecfe,Skirts,2,Yes,1
2a34b6d99940a55db7e4c74ce28645d5,Skirts,2,Yes,1
b23826006b467fd87618641c7f36221b,"T-shirts, singlets and other vests",2,Yes,1
3435abf87240b86c407db28561a2ab51," T-shirts, singlets and other vests",3,No,55
0118d717e8aa691af0880cec428d904a,Footwear with outer soles of rubber or plastics,1,Yes,1
eaf29cefda966e40ccf85fe2421a41d7,"Handbags, whether or not with shoulder strap, including those without handle",2,Yes,5
16c128a55846fd080b20ccc1f3db12d9,"Other e.g. braces, suspenders, garters and similar articles",2,Yes,11
ac17902605265ca0bb0b1f7ec146e8c5,Other footwear,2,No,7
