id,ddpsubcategory,shiptypeid,hasitemsonbag,country
71162c6e8a702218885a7147460c95c7,,2,Yes,81
f8dc0580cd995fb297b162cf615e141a,Shirts,2,Yes,81
593f9c05072c1851d116f1b7a1fba3ab,Jackets and blazers,2,Yes,81
88098fa847fdc880e0e4fc64a6186157,"Blouses, shirts and shirt-blouses",2,Yes,81
7efd7efc73f84be6613b53351805964e,Dresses,2,Yes,81
72a06694f692aff47716bfaf8132a985,Belts,1,Yes,81
3ecb946d08528cb58f099f1dd7a61e1c,Jackets and blazers,2,Yes,81
3654a4b90c48c0259c73c1490a19907b,Belts,2,Yes,81
15bcd6632cb6edc0e13e34a3c634186f,WEBSITE,WEBSITE,WEBSITE,WEBSITE
8e5e428f45b12bd8cb09cb02426072db,Belts,2,Yes,81
859bd5f15acdc9df991c4649afa7f96b,Shirts,2,Yes,81
0a363715bafee380d6692e378b0fdd4d,Jackets and blazers,2,Yes,81
b2a95bac0b98cdd9bf46272e06dd224e,"Blouses, shirts and shirt-blouses",2,Yes,81
de1952e1391703cc1d661062c0a56859,"Trousers, overalls, shorts",2,Yes,81
aee44498e2aa741ca26fea7bdd39ee54,WEBSITE,WEBSITE,WEBSITE,WEBSITE
acac80c86123a461eb4d806a0df16d85,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,15
48a0d25d5fe61c83556d38c1e6bd64bc,N/D,4,No,7
ccd02e968197939bde7b83cd8f383fa8,WEBSITE,WEBSITE,WEBSITE,WEBSITE
a09023b3d518106a5e81ff8060d1f69a,Footwear with outer soles of rubber or plastics,2,No,5
78798689300a15cb3770b5e822ea52e0,"Blouses, shirts and shirt-blouses",2,No,41
0f7f10975d302a6b843aa31512a922ef,Footwear with outer soles of rubber or plastics,2,Yes,19
5aba228dbf656534ece88152c89ead48,N/D,3,No,9
156278d111533743c228d34b25c1604a,Of precious metal whether or not plated or clad with precious metal,2,Yes,7
b59e44f41f11456d674349af0364a260,Of precious metal whether or not plated or clad with precious metal,2,Yes,7
3c037837b013982147abab8903756191,Of precious metal whether or not plated or clad with precious metal,2,Yes,7
b71ca936faa25b761c732b6b22ff0312,"Coats: overcoats, raincoat, cape, cloaks and similar articles",2,Yes,12
3998b33d74b35100593292654fe710b1,"Hats and other headgear, plaited or made by assembling strips of any material, whether or not lined or trimmed",9,Yes,11
b88e5c5e6ba07b56089f4413025c89c0,"Handbags, whether or not with shoulder strap, including those without handle",3,No,13
56f662a845199bc19718465d71f83010,,3,No,4
d998e1abbbdb8fcff29204bed1a26c5e,,3,No,4
3e11ab752e1666ea77b0cf341aba847f,"Handbags, whether or not with shoulder strap, including those without handle",2,Yes,4
b4df3e73376c7ab9409270d1d274fce7,"Coats: overcoats, raincoat, cape, cloak, ski jackets, windcheaters, wind-jackets and similar articles",2,Yes,19
2a88893a2c48dd7b0bceee801389884f,Footwear with outer soles of rubber or plastics,2,No,4
e999c727a9c8390012a452949b9df42b,WEBSITE,WEBSITE,WEBSITE,WEBSITE
be171fd56b02d1252af1f88758724c74,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,Yes,45
4a4d437f2c8c188871118e10d78adcc3,Other footwear,2,Yes,45
f9d3509574e8df107c8f9b1f9c771fa8,WEBSITE,WEBSITE,WEBSITE,WEBSITE
c2c8dc1250aa193697e77ac52b46b1c3,Other footwear with outer soles of leather,2,No,15
a8976398cf1c7846791e2fc90d3a9c40,"Trousers, overalls, shorts",2,Yes,36
4ff71e064efcb27fe0a99208e5a3d550,,2,Yes,48
9c90a92f679e4e9e04500c10706cae33,Other footwear,2,No,7
26c3d15c9c44a277b50667d2aec6baeb,Footwear with outer soles of rubber or plastics,3,No,20
0b9c86f3dc25f5b8f7e7a2441c206bb1,"Coats: overcoats, raincoat, cape, cloaks and similar articles",2,No,19
0b05ad6694bb42e95d427406427d6bc8,Other footwear,9,No,14
be1af9c581a8392271bcf7d4f1303537,Dresses,2,No,31
d442c77e6efed0bd9c039ada0f8d681b,Footwear with outer soles of leather or composition leather,2,No,58
904a425774b4b32d8d76084ff4206749,Belts,2,No,58
b11862d6db0157913f8fbb275f775ae4,,2,No,3
fe4f3d3aade52b86727d9eeaa571d825,Footwear with outer soles of rubber or plastics,2,No,3
4d51dea9bd5c3ba385ed403125b07afc,WEBSITE,WEBSITE,WEBSITE,WEBSITE
563def6918a52b5a27e57e3c3351babe,Dresses,2,No,15
920d149e9d96c26414d7b78794ef8db1,"Handbags, whether or not with shoulder strap, including those without handle",2,No,5
