id,ddpsubcategory,shiptypeid,hasitemsonbag,country
f409e72d61f3b8aa115d1b4239219dff,"Trousers, overalls, shorts",2,No,5
3dc38d4b1eef120d808cfee833d5a0f7,"Blouses, shirts and shirt-blouses",2,Yes,3
e2bedc54349092cc4a2a6268b53ec9bb," T-shirts, singlets and other vests",2,Yes,3
7c412b764b7e267c2c642b35177dd61a,API,API,API,API
8a795980dfd659bbba690287c55f3664,N/D,4,No,7
8a6db928bf584dc4c4f11f67301a3b6c,Dresses,2,Yes,40
c3cdd7ceb96464b3a98189f79c84a28d,"Trousers, overalls, shorts",3,Yes,66
a09888196d57b5beb6a80bd63182c54c,"Hats and other headgear, knitted or crocheted, or made-up from lace, felt or other textile fabric, in the piece (but not in strips), whether or not lined or trimmed",2,Yes,17
59830bf8a584893c52d0d16b5cb7dc5b,N/D,2,Yes,17
d8700c6754de9f1688855b22b195b1a3," T-shirts, singlets and other vests",2,Yes,1
07a0668f7c7db0ef6c88003d2b25b3b7,Footwear with outer soles of rubber or plastics,3,No,9
312049f693ee596351c2ed26db82fba9," T-shirts, singlets and other vests",2,Yes,4
48251e3e5b0147a7b88ba212212976a8,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,Yes,4
c868db94222e4f547158db3a0e3b5b2a," T-shirts, singlets and other vests",2,Yes,25
6cb560e799b1164a2d3efd947b7a7fc1,Shirts,2,Yes,25
244dfce750aa3b4dc0ed1c7231bbdfde,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,Yes,25
504437a242caf89a51cf5b026763e1f6," T-shirts, singlets and other vests",2,Yes,25
249539228bc5935183d630f22b807e32,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,Yes,25
5dabce168da757610c268bc6547cb777,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,Yes,25
62c9ece8159b415bc4b9c1e8fbc2bfb3," T-shirts, singlets and other vests",2,Yes,25
c8b72179cb7e09ed1466edd84890035e,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,Yes,25
190e69eb5602ff6180f9e8d7a35d554e," T-shirts, singlets and other vests",2,Yes,25
a5ed896189ba9bee5f25e2f175b3e744," T-shirts, singlets and other vests",2,Yes,25
d98b9bdb16044f085f661f5373280f0e,WEBSITE,WEBSITE,WEBSITE,WEBSITE
4ce7b6da76220468c11a7b05abda50ab,Shirts,2,Yes,25
51163869930b9e944f235eb192314697,"Blouses, shirts and shirt-blouses",2,No,21
a33875d1be984ae07575f93ea96f0f17,"Handbags, whether or not with shoulder strap, including those without handle",2,Yes,15
b8b63fcab2a9cebf84147ae8205e4801,API,API,API,API
b58dbf2a49c342b61fa70320d8f66bcf,Of precious metal whether or not plated or clad with precious metal,2,Yes,15
e2e193721c3ec9796eeba40da5a50339,Of precious metal whether or not plated or clad with precious metal,2,Yes,15
38b8182d1f31dccc2fb9588075cb8a60,N/D,9,No,9
e753c7d954b58911e2f393ea5d378d7a,Sunglasses,2,Yes,69
f2206cf58ee9b7ad6e14d229eb5f4857,Footwear with outer soles of rubber or plastics,2,Yes,69
770e80e030de570c3fabee41fc9f40b0,Other footwear,2,Yes,69
6a45c6b0db277fe4bf4d5818257d5b89,,2,No,9
afc64f38bd95541a0670db4e0289b047,"Hats and other headgear, knitted or crocheted, or made-up from lace, felt or other textile fabric, in the piece (but not in strips), whether or not lined or trimmed",2,No,3
01ce75924a20e4c5fa59baba350b87b1,"Handbags, whether or not with shoulder strap, including those without handle",2,Yes,5
c291cd47e92decc3ac1ddcdc44016b95,"Trunks, suitcases, vanity cases, executive-cases, briefcases, school satchels and similar",2,Yes,3
b9784d91fc850a73fcc704ea1969f0d8,"T-shirts, singlets and other vests",2,Yes,46
034e650907ac0e6f9227f66d2fb2c4e5,"T-shirts, singlets and other vests",2,Yes,46
0f3dbf26d93e97ea886bc7d71f91b1a3,"T-shirts, singlets and other vests",2,Yes,46
0adaaf1bc0662d88d900e557f6c45e2a,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,Yes,46
209e7b2a771be561167fabd335d2b981,"T-shirts, singlets and other vests",2,Yes,46
a1b3471dec1ace3a7aa079ced947199f,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,Yes,46
3f6d979175802d5a01cc3e0de26d2766,"T-shirts, singlets and other vests",2,Yes,46
9fae838f47f456f09ea696be0f3d3db9," T-shirts, singlets and other vests",2,Yes,46
b34ca7ad5e20bdb4c7030cccb0d4da37,,2,No,12
3415d4bd95d5729052b147bc4d41649e,"Coats: overcoats, raincoat, cape, cloaks and similar articles",2,No,19
1af0b413d1c106958834642cc8b863ea,API,API,API,API
aed1c22555fa1d3fed6e142c5cae222e,,3,Yes,20
a9d1c8bbf442b0e5888466c6210b8562,Jackets and blazers,3,No,9
7ce8c1b2be9b7479e1f19e9190b36b51,Shirts,3,No,9
0b2039711785a662d39c3ef046392a87,Articles of a kind normally carried in the pocket or in the handbag,2,No,1
6db69fc74af6f948c344fc4bca218b99,,3,Yes,67
23ea87fe8ca6c56eeb9cec9918633aac,API,API,API,API
9387cff83555ad2be9b21ef6adc9ed42,Sunglasses,2,Yes,46
f4d890dd892ef5977531029999b18cae,Of precious metal whether or not plated or clad with precious metal,2,Yes,46
26621ab7e7d734bab6c1d825297c597c,"Trunks, suitcases, vanity cases, executive-cases, briefcases, school satchels and similar",3,No,20
aaa33c8a8eca6e31538abd9fda2f0522,"Trousers, overalls, shorts",2,No,4
f7fb3ba6cf0338cdfe810f4c57247e79,"Trousers, overalls, shorts",2,Yes,4
d10f7ad2dbc7154bba205194d474349c,Dresses,2,Yes,5
