id,ddpsubcategory,shiptypeid,hasitemsonbag,country
d44b813d29c8ed62df0f34e152a88b9b,Dresses,2,Yes,40
78f43d22bd8527b5162d386504f7872e,Footwear with outer soles of rubber or plastics,3,Yes,55
4ab3a37b1d14d034c7b5eb8f47f06819,N/D,4,Yes,7
263efbbecac79ac2620827cb06450e4f,,15,Yes,4
f59fd71ac13d153e14ceadef3f7d8571,"Hats and other headgear, knitted or crocheted, or made-up from lace, felt or other textile fabric, in the piece (but not in strips), whether or not lined or trimmed",3,No,9
9d01e0af3c1ae56630fcaac67f488c0a,WEBSITE,WEBSITE,WEBSITE,WEBSITE
151b63432b8d9bb9af7c682e2fd46498,Footwear with outer soles of rubber or plastics,2,No,15
b948efc93f04fade21f338444004eafc,N/D,2,No,15
19aac25a3a4deac1a908e2cdbe3d5600,"Trousers, overalls, shorts",2,Yes,16
810893929dff765bee1765ad063f25cc,N/D,2,Yes,16
d16c1aaa3d54f18d36dc919fc36e80bd,Footwear with outer soles of rubber or plastics,3,No,24
3ee7d773301d9d81d85a526c9051630f,"Handbags, whether or not with shoulder strap, including those without handle",2,Yes,1
2e39a4e65a4b7e8c369f988a8c4b43ee,Belts,2,Yes,1
e917c582a4c4b196c43e80feb52c05ac,Other footwear with outer soles of leather,2,No,1
e23c0192d3a28eafa5891c29719cec16,N/D,4,No,7
424fcbe63a0bbeb3c9e43900cfb7ff55,N/D,4,No,7
094835b01963505a3cb5545a73f1612f,N/D,4,No,7
4bf486c3a04b32aa9dec6c542d7011ac,N/D,4,No,7
ced74cbaf3b02b4cdf673dd8d9730ef7,N/D,4,No,7
63837188ebf03e04c24410b4b987cc52,,2,Yes,17
eba5ea47af9bdf8361dcf1aa0af5e1fa,"Pantyhose, tights",2,Yes,17
ba686c5be7244b89bdf5337f470475f1,,2,Yes,17
ae34d70bfae13d4e5caa5f717a4ee2a4,"Pantyhose, tights",2,Yes,17
1ff7f4c84d0f9b4ff6e90e5f0c89967a,WEBSITE,WEBSITE,WEBSITE,WEBSITE
cc7a53038f752e19feb203d43b5ae26f,N/D,3,No,106
c97a8cfb815ebd76bf6e5c71fdc243c8,Other footwear with outer soles of leather,2,No,19
029e04711d79689458a487ead2e7d8d9," T-shirts, singlets and other vests",2,Yes,4
f15ef1ba3e6d38e2773a476762d6bd8a,Jackets and blazers,2,No,1
1694b70b28edc3ffa276f37633a7067d,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,1
93087412905022975a209dbdb2d4c6f3,Belts,2,No,4
53d9dd5e2967c78ade189a188e4213a0,,2,No,12
e8a004420b447684d8c57489fae26092,N/D,2,No,5
0996a704c1b2ba35a52cb681ffe5e1ed,,2,No,1
bf620427103b734236c5dc3f833e39bc,WEBSITE,WEBSITE,WEBSITE,WEBSITE
25e76382f01de5ccb9b3a790b3a1c74e,"Handbags, whether or not with shoulder strap, including those without handle",3,No,24
70ec44731c8b106d3610bd1c424fb622,"Handbags, whether or not with shoulder strap, including those without handle",2,Yes,12
3ba917bea0078ea9ccff31f4486c15b0,Footwear with outer soles of rubber or plastics,3,No,24
642ea317275c799278fbdde53042ec6a,Other footwear,2,No,5
9f4efa6875c5b0048e6245278a38412c,Footwear with outer soles of rubber or plastics,2,No,5
3c89488d4fabdbe27180b130386b7be4," T-shirts, singlets and other vests",3,No,9
f1ad62dbe2abcccd4f8f65687df11f8e,"Coats: overcoats, raincoat, cape, cloak, ski jackets, windcheaters, wind-jackets and similar articles",2,Yes,1
e58ddc8333987e8264670a65f5893576,Footwear with outer soles of rubber or plastics,2,No,1
b94abeea2f24711500dac2dcb8827b1d,Articles of a kind normally carried in the pocket or in the handbag,7,No,27
6373a3c0273eb185ad1dacf4295c3247,Dresses,1,Yes,1
fe4763885f07908d06c6f18c7c58d5c6,Footwear with outer soles of rubber or plastics,3,No,4
ce9c7cdb60353dd6b37207eb83563cd7,Footwear with outer soles of rubber or plastics,4,No,7
30ac454ddfea4f243e54331455435e44,"Trousers, overalls, shorts",2,Yes,7
af0ebdb596be7158d98e536b5d7b74a1," T-shirts, singlets and other vests",3,Yes,24
9549f600a675b6e98144403e70ebdd8f," T-shirts, singlets and other vests",2,Yes,5
59ea2d76de65923dc24fd331d90bbf84,Other footwear with outer soles of leather,2,Yes,5
f95b899116f92cbf64e7c7c75282d85d,Other footwear with outer soles of leather,2,Yes,5
f5071711f945f974148df02c0017ba7b,"Trousers, overalls, shorts",2,No,5
249bdbeadaab07b22ac9966412827410,N/D,2,No,5
4f837e5b25cefe10de54bb112841714a,Jackets and blazers,2,No,5
a9fc22b512a23bee79518c4751674786,Footwear with outer soles of leather or composition leather,2,No,19
0b1c47e1d44abc40e5187aedd648708d,Articles of a kind normally carried in the pocket or in the handbag,2,No,2
e8c000ff856ad177976b1a4560c607a9,Footwear with outer soles of rubber or plastics,2,No,7
57c23cb83a83ee55e28ed22deec4757c,Dresses,2,Yes,1
3736939d44da247d96d371b7a212f1cf,Footwear with outer soles of rubber or plastics,2,No,17
1bc42a855d48794420cf7bb68a4af971,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,4
eecbebabec97014965017986897e57f9,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,4
a351adf2bb44106bcbbfc3a048a0714c," T-shirts, singlets and other vests",3,No,4
cd32fa5a36aae0e18e1cd201217af14a,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",3,No,4
7195110468aa614f34327b1024371465," T-shirts, singlets and other vests",3,No,4
7797b0d14ae8ff4d87ceefc381fd310a," T-shirts, singlets and other vests",3,No,4
2308bd743850a1981ebfd3107ca0a8d9," T-shirts, singlets and other vests",3,No,4
4a6826d2a10c0cdba7a905e46b89ee61,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",3,No,9
78cf4379de749e873e1e69371a2ba9fa,Footwear with outer soles of rubber or plastics,2,No,11
0d637f2fcede3fabb4247146127eb331,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,14
