id,ddpsubcategory,shiptypeid,hasitemsonbag,country
da9da139457019ada72746e9efbcbd21,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",4,Yes,7
880f030d898f781f655f07b0da8775bc,"Handbags, whether or not with shoulder strap, including those without handle",4,Yes,7
bf7b44f934c298d8a0bafc8a013d1e01,,2,Yes,4
e178268f93d1135e13150605d2066674,Swimwear,2,No,1
43677e4da08f10143167fb490be9a81a,,2,Yes,3
f88af7fee3e51d1d8b9a435b78ff64d7,"Trousers, overalls, shorts",2,No,4
c7efe9fdeb3a2670587e2245929f003d,WEBSITE,WEBSITE,WEBSITE,WEBSITE
f54241c79ded4e81671a8a18538a8dae,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,Yes,12
06bd79c22076b96bf2b31a1b34222b59,WEBSITE,WEBSITE,WEBSITE,WEBSITE
5efa8a52740ba2cef228a5219ec125aa,WEBSITE,WEBSITE,WEBSITE,WEBSITE
ee98bdce98d298ef924c98474f397b04,Dresses,2,Yes,57
dc7597a83e19133ea4fae68ecd6e12ee,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,17
d03ac58faf533b58645ebc4790d9b82c,Footwear with outer soles of rubber or plastics,2,No,36
43d968b35ed0d010f52f065aecb9d8c0,Footwear with outer soles of rubber or plastics,2,No,4
2da87f4d53dd80ccf084211fea08e4ac,Of precious metal whether or not plated or clad with precious metal,2,No,17
96cc1b58ad1f952e7a859391538a0ed0,Footwear with outer soles of rubber or plastics,2,No,3
8b9b532b897d3a1f214298ec4b745a65,Other footwear,2,No,1
ec8864a0076f6754b8501509a14b00db,Other footwear,1,Yes,1
195643c24e97a5dadf464820c1268962,Articles of a kind normally carried in the pocket or in the handbag,2,No,19
8988e4a1d1c16c7a4890b03cc29a54ae,"Handbags, whether or not with shoulder strap, including those without handle",2,No,16
a271453d5cc41d4a852b191cbeaab424,Briefs and panties,2,Yes,12
a0120582906cd18a04bfef1d0aba7ff6,N/D,2,Yes,12
dd012dbe897e3f8d52df1da9882525d9,Brassi?res,2,Yes,12
6f37be1f1f2f54ef741d8328c8a40513,Articles of a kind normally carried in the pocket or in the handbag,2,Yes,12
0410d5a539f1d33f68b6cdfedba8eac9,"Trousers, overalls, shorts",2,No,5
73f04d03b1d366b143aa10e60ba569d6,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,5
c126b202ab7cf0359dc4426ab9e0673e,"Handbags, whether or not with shoulder strap, including those without handle",2,No,3
480234a831a1c0d6b56d2c1f6ca9c6fd,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",3,No,10
2c52cbab5eb9933a8a7d75b247babc60,"Handbags, whether or not with shoulder strap, including those without handle",2,No,16
183d6024f83c184beb6bd590230a21b1,Footwear with outer soles of rubber or plastics,2,Yes,19
47c5a2640618dfbaa0561708f1a0e8b7,WEBSITE,WEBSITE,WEBSITE,WEBSITE
63e6257d390e117bfaa5428fff753cea,Other footwear,2,Yes,19
464f978d259191cf93edbb17cd2a4286,Other footwear with outer soles of leather,3,Yes,8
8982a4b1eef6e597505cccc19f8cfd54,"Trousers, overalls, shorts",2,Yes,1
7c63959c05c04748c4043ca8550de6ea,"Coats: overcoats, raincoat, cape, cloaks and similar articles",2,No,4
76a88827f2608cf726c6e40ba355313b,Jackets and blazers,2,Yes,49
f5c972574a81ffd5c5b75799682c4d3d,Other footwear,2,Yes,3
b6c0c0cc830fbb5c59e908a806eb184e," T-shirts, singlets and other vests",2,No,3
4af72e2c583082b4c85d0b85671479ae," T-shirts, singlets and other vests",2,No,3
9ab920bbcd44f5ce8fa42a1cbb13047d,,2,Yes,1
e6347c19627fe7efdbd16e0996fc185c,Swimwear,2,Yes,2
6897ccbff3b08776ab61e69a814c05b4,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,4
a1da987c63d74ebc400865cb1ea3fb9b,"Trousers, overalls, shorts",2,No,4
a24f4551f66f9a4f39adf4ab2b3bc566,"Trousers, overalls, shorts",2,Yes,12
