id,ddpsubcategory,shiptypeid,hasitemsonbag,country
fa14802ca6dfc91778438862df332f9f,Other footwear,2,Yes,12
ae1d7e76e357c0a9a21774c54ae83603,Other footwear with outer soles of leather,2,Yes,15
d1ace0757dcb45ecc33564a46e924cf8,Skirts,2,No,12
4a906270e2b5eb2b741a7db44cf5657d,"Trousers, overalls, shorts",2,No,12
9cadac6c2c7080848465179bfb9c9b53,Items of leather clothing & accessories,2,No,78
197e784a6e68fd9f8ce6769b9372d1ed,,2,No,78
fce7e4a12ea84c3d430d1d61a7464229,Jackets and blazers,2,Yes,41
bf66d8ef566b66918ccdc98109589fb6,"Handbags, whether or not with shoulder strap, including those without handle",2,No,20
251db647e38220b24a9c1f58724dcb4f,WEBSITE,WEBSITE,WEBSITE,WEBSITE
67e728d864d822e96188ae7a5ea7f82c,Footwear with outer soles of rubber or plastics,3,No,9
5a0e587efb2fddb1806688df4ae79709,"Handbags, whether or not with shoulder strap, including those without handle",3,No,60
960111e6e2173315e07bb03785408339,,3,No,60
863b40dda6c31a472faf4c734723b25b,WEBSITE,WEBSITE,WEBSITE,WEBSITE
a64d55393acc3574d1b53272fd777157,Footwear with outer soles of rubber or plastics,2,No,40
f0bb8b084424b62a746f2a3accdbf966,"Trousers, overalls, shorts",2,Yes,39
fa242f1458100dcccac429fe89523d4a,API,API,API,API
b974ef8ddd9f95041f5af4d9c0de0a71,Other footwear,2,No,1
5e8b273c5334bf7b92ff33f9c6eaf38d,Jackets and blazers,3,No,30
e69f5188623fea926ec1ccb355c9d8ea,Jackets and blazers,2,No,15
fba9d8b4b38e9c3610cd34f884a4ec02,"Blouses, shirts and shirt-blouses",4,No,7
01caa1a59f6cc23e6af6a2c289c42806,"Blouses, shirts and shirt-blouses",4,No,7
521e19c8e2f4b8365160c9208da61a5b," T-shirts, singlets and other vests",2,No,3
596e510678d810d000476e8485dcee6a,Footwear with outer soles of rubber or plastics,2,Yes,4
0b37ee78ee037bfa4c1710ad0a2ba02a,Other footwear with outer soles of leather,2,Yes,49
dcbb80d98572abc8bf4e7e02bd1e1c36,Dresses,2,Yes,49
cec7ba9c1d8cca7b8549d9e139f40d7f,"Hats and other headgear, knitted or crocheted, or made-up from lace, felt or other textile fabric, in the piece (but not in strips), whether or not lined or trimmed",3,Yes,1
bfc5efda5bd207b482881a9f2b351d50,Bath & Shower,3,No,9
036963cf92015c4f2c46cdc8ad0aa981,Footwear with outer soles of rubber or plastics,3,No,4
c89a412f227ed624a2bf7e1b82afdb4d,Articles of a kind normally carried in the pocket or in the handbag,2,Yes,4
e1e8151d9cb6efd1dd3f43e50c5e46bc,Other footwear,2,Yes,4
0d91ab97f0b8ea9b73d39bd7bad98ada,"Handbags, whether or not with shoulder strap, including those without handle",2,No,12
f2ed9f8ce065f66233f80efff2c52f15,API,API,API,API
580be7b88e805313f491d9e33611f93e," T-shirts, singlets and other vests",3,No,24
16a96f829a6d1d166d4764ba143ab228,"Handbags, whether or not with shoulder strap, including those without handle",2,No,3
a787ce0f8b16b5207f242133ba567253,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,14
e68a167172cf0579db7f593692896af5,N/D,3,No,11
b4e700ed68d3e420e19017a278871b1b,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",3,No,14
60c7aea9279bd94bc0ac9acac942ba3f,Articles of a kind normally carried in the pocket or in the handbag,2,No,12
7c2845da4034be2b3ee99c9ac3a1aa1c,Other footwear,6,Yes,1
cc091407e88ea3ebb7c53503ba6b095f," T-shirts, singlets and other vests",2,No,3
5d219a488a91fd0cf3a67ff120eac02b,"Coats: overcoats, raincoat, cape, cloaks and similar articles",3,Yes,9
ba6fc59922bcf7b78a8d0cb81e8bbbee,Jackets and blazers,2,Yes,12
1fe605270105ec0987db88b16abfc3ae,Other footwear with outer soles of leather,2,No,5
51c9bb3f5d0fbe40d583fd040fa9f2f1,Other footwear with outer soles of leather,4,No,7
b62eb87bd388c53069645e9950543ac7,"Trousers, overalls, shorts",3,No,4
3468b3144c5411cce9daab28d86e08ea,"Trousers, overalls, shorts",2,No,4
09f14dc2164b8f0f192248104d8ae3fc,WEBSITE,WEBSITE,WEBSITE,WEBSITE
0aad18a45b0657639f74e0fc54f28be1,Footwear with outer soles of rubber or plastics,2,No,12
1e59f5928a72ce16c447dd39ef3e70de,"Trousers, overalls, shorts",2,No,12
0f5ddcdd32481f481cec359ec9635536,"Blouses, shirts and shirt-blouses",2,No,12
a65bc546fb73a47638463ffd816be2b2,,2,No,12
ef4bbe2b111d01d0c5d92fdf042b8561,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,14
1fe1f7e4920673b18412dab05f43c87a,Footwear with outer soles of rubber or plastics,3,No,4
e3e5622d3ff517a46d1ad199cfa503f9,Footwear with outer soles of rubber or plastics,2,Yes,5
b4f04fd5f5bdfe5e8bec5fc66f53414f,Footwear with outer soles of rubber or plastics,2,Yes,5
6b21bd91a7e2d4454dc3aeab0f95b27f,,2,Yes,7
c092255d21783a2b993823522301fb09," T-shirts, singlets and other vests",2,Yes,7
731ea97b1a7d97a2b213f437c4cf7b24," T-shirts, singlets and other vests",2,Yes,7
d6f155d5f3507b5b19ed1c78fb8526b7," T-shirts, singlets and other vests",2,Yes,12
1b10bc745f925d2840066ea4327d037e,Other footwear,2,No,9
feb228f7c281d526625cb8807d54f27c,"Trousers, overalls, shorts",3,No,14
ab72994b45321d066a281047595152a7,"Hats and other headgear, knitted or crocheted, or made-up from lace, felt or other textile fabric, in the piece (but not in strips), whether or not lined or trimmed",3,No,55
53eec4042be007694b61aed3ef40077d,Shirts,3,Yes,14
5f86dc10a25ee327726b28c9a9e33940,API,API,API,API
2d657c8adb873f16d0aa6dbc66986b8f,Other footwear,2,Yes,12
2390e07a2f3fa3f9e587697d97091460,,2,No,5
03f1c8105811d503e5ba468e8a4d3a07,"Trousers, overalls, shorts",2,No,5
860044e4e5a214e727fe35deeb62d14e,"Trousers, overalls, shorts",2,No,17
f17f72aef2aaf8d6229b31cef1f1c0d4,WEBSITE,WEBSITE,WEBSITE,WEBSITE
57c56e9812ff330904f4959eca7968b2,N/D,2,No,69
49548798e3d38deb8ba1621a2acd639c,Other footwear with outer soles of leather,2,No,69
ab58864d4c3e8f33585be86c58bdd412," T-shirts, singlets and other vests",2,Yes,1
ec17e03b08bcd9631ff85de16b393cc5," T-shirts, singlets and other vests",2,Yes,1
73fc08e359e2e9777d0bac4a17b78b0d,"Trousers, overalls, shorts",1,Yes,1
6f1e30f63c40dc7a8a591ab866384fb9,WEBSITE,WEBSITE,WEBSITE,WEBSITE
b452bfc2b528c4d5042cd7608a391a02,,2,Yes,3
c6337e3e0448084061e317c2f1cb3e35," T-shirts, singlets and other vests",2,No,70
0f0c751b64688dff6c55828697740076,,2,No,57
a067c0505658b8257d8f1f921f4b5a3a,Articles of a kind normally carried in the pocket or in the handbag,2,No,57
16aa0c75194411f542f549dbb1423a2b,WEBSITE,WEBSITE,WEBSITE,WEBSITE
784390ba3a38143fb3aab45c78d62ef5,"Blouses, shirts and shirt-blouses",2,No,1
803560d2e0cab0fbe66cc392fad107d5,"Blouses, shirts and shirt-blouses",2,No,1
4f6c44fa03016a67e39496b9ca7a4076,WEBSITE,WEBSITE,WEBSITE,WEBSITE
9a0ed4413dc677e00a99f3a71184e44f,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,16
d95bcab2529e52150f90ce452bdc2149,API,API,API,API
47a07fff6d90e0bb4939e29f959c84c3," T-shirts, singlets and other vests",2,No,55
dffc80ca7bdecb12ae5e6dc093bd65a2,Footwear with outer soles of rubber or plastics,2,No,4
b2bec7bce7324707efc82842fd85d5ab,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,4
f738f54635ce7ea7339f4d8fbe0b9a53,Other footwear with outer soles of leather,2,No,5
728415f7bd46274e56845d9248501889,Other footwear with outer soles of leather,2,No,5
bd3216f02179301abfc0f75b272c5227,Shirts,9,No,27
036d7bc8d098d99adbd0bc39322f1161,"Coats: overcoats, raincoat, cape, cloak, ski jackets, windcheaters, wind-jackets and similar articles",2,No,5
5fd8b9ffb1c2ec3cbb002f07fb48897a,"Shawls, scarves, mufflers, mantillas, veils and similar articles",2,Yes,4
797af7dc2aa999b44515b8690288a110,"Shawls, scarves, mufflers, mantillas, veils and similar articles",3,Yes,4
2c38f9987f2be9c7f56fb7d70db40cb4,WEBSITE,WEBSITE,WEBSITE,WEBSITE
