id,ddpsubcategory,shiptypeid,hasitemsonbag,country
f2e966f7ab7f9385a63a9f6f34e1c9ff,Other footwear with outer soles of leather,2,Yes,9
b5ec0dd5469141126209db3e7ee1b688,WEBSITE,WEBSITE,WEBSITE,WEBSITE
7d4fefe2820e60f01a53e4a92ca0ea98,,2,Yes,81
5d95c1326fae6902c4ba61eca12c1479,Footwear with outer soles of rubber or plastics,8,Yes,1
63ccd6e79f305d4dcac75fc903105e69,Other types of undergarments,2,Yes,1
e075162897147709fa6c7d24fe7681de,N/D,9,No,29
d81a1c80893391b5949a290819ed26e3,,2,No,1
6640998402da95882f813f0d2565e153,Other footwear with outer soles of leather,2,No,1
376d6a253deac6c2bfd80c31b9f694a6,N/D,2,Yes,4
ec6289c7203f3d280a1eb329ac2ed004,"Trousers, overalls, shorts",2,Yes,4
b50180322ab41f17ea9e917f20a07a27,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",3,No,9
2bf543dccb2270c5cde9797524c90937,WEBSITE,WEBSITE,WEBSITE,WEBSITE
de28418d3088f473f6b0ecf79e673503,WEBSITE,WEBSITE,WEBSITE,WEBSITE
8c03b5a23987625f3350c3724fda71f1,"Handbags, whether or not with shoulder strap, including those without handle",2,Yes,19
c6c05e4c68ed5061d2951e81617894ec,"Gloves, mittens and mitts - without fingers",4,No,7
955c2f49ad54497f0d12bbd232de89a9," T-shirts, singlets and other vests",4,No,7
5b1c08bc90bba6276c3d95d3a3e1f58a,"Trousers, overalls, shorts",4,No,7
761f733a6affae4021156d35fe1046d9,Jackets and blazers,3,Yes,14
6c2f89213e84403238208381cbc5a475,"Trousers, overalls, shorts",6,Yes,1
8769650b3149b36822863c4c0374015c,,3,Yes,24
aaad6964fbf2d705def389072396f03d,"Coats: overcoats, raincoat, cape, cloaks and similar articles",2,No,17
ec9c5c5b8c88f9720c848c106ddcdc0d,,2,No,4
40ccbbd4b0f1860b48b2a91b595287cc,Other footwear,9,Yes,29
eb62a9d2d1b007d6962a855a9d466dfa,Footwear with outer soles of leather or composition leather,2,No,3
