id,ddpsubcategory,shiptypeid,hasitemsonbag,country
bb4e183f12785a4ef886c02396ef218e," T-shirts, singlets and other vests",3,No,28
296f26075cc3affcb7b1069212549da7,"Handbags, whether or not with shoulder strap, including those without handle",16,No,1
ab67d91bb16599eacee6d8199a668fb4,"Handbags, whether or not with shoulder strap, including those without handle",3,No,9
8b03fbf688557dfcb9545b44a58d0356,Footwear with outer soles of rubber or plastics,2,No,1
fbd94a84993cded6cc5487d279e132fb,"Trousers, overalls, shorts",2,No,1
3db7e5be5355254605ee0844e031c70d,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",3,No,4
852c2c4b82a93656850213cc1420de9e,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,Yes,4
703857b4eb731a8e0cb77baa0452db8d,,2,Yes,12
205fdd8ae856e739caaf9799d75940cf,"Handbags, whether or not with shoulder strap, including those without handle",2,No,5
db6f2b3480a48e7121dd95f6bee84a0f,"Blouses, shirts and shirt-blouses",2,No,2
b148eb824c5b46171a542442521d12fc,"Handbags, whether or not with shoulder strap, including those without handle",4,No,7
bde7bf3f7174301f82671b56c1b2df1b,"Trousers, overalls, shorts",1,No,1
47ee29fd778e7a44bfca99c4c0ebab95," T-shirts, singlets and other vests",2,Yes,4
cfbebbf20dad134690e162a2e6b5b134," T-shirts, singlets and other vests",7,Yes,4
be8d90678dd4330b4757115c5bdf08e5,Other footwear,9,Yes,61
38a7052d9500efcb01033d3c8585e38c,"Trousers, overalls, shorts",3,No,29
a96f522fdfb9bcede14303dd61f4a02f,Footwear with outer soles of rubber or plastics,2,No,36
2276389458c5b8c828d5113127bc9c86,"Coats: overcoats, raincoat, cape, cloak, ski jackets, windcheaters, wind-jackets and similar articles",2,Yes,3
42b90303ad2ecf0822c89ea89164bf2a,Footwear with outer soles of rubber or plastics,7,No,4
7def79b801282cd0b0d9e304bac83698,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,9
c9f70923b0e0b54e798ab53df726fe48,"Blouses, shirts and shirt-blouses",2,No,28
6f90a5a8ceee028ccd3c50dce4c92ad5,Other footwear,2,No,5
2b5a4abb1b8926702d9f73fbd315a9a5,Footwear with outer soles of rubber or plastics,3,No,60
c9f61f59242083fcfae2c7e92fb0f81e,"Trunks, suitcases, vanity cases, executive-cases, briefcases, school satchels and similar",3,No,60
ccfb0ce2dafa9a222fe419baedfb80de,"Trousers, overalls, shorts",2,Yes,82
59ba9d387a4ed2c7c3857828dcff0b85,"Handbags, whether or not with shoulder strap, including those without handle",3,Yes,82
242fbc7496df4a313a109bbdb0fb9965,"Of base metal, whether or not plated with precious metal",3,No,14
6b796b83d4cee14154c58172570a85d5,"Trousers, overalls, shorts",3,No,38
904cef62f1207c7a0e9b343342563fe7,WEBSITE,WEBSITE,WEBSITE,WEBSITE
09a6034019c59d512c3f0c75dc8f1af7,Dresses,3,Yes,11
366a12f31f874a388e684621c008da27,,3,No,9
c3f1a715230de7db22fb6235640d652a," T-shirts, singlets and other vests",2,No,9
46a4b1e724ef8101522d22fea32741a8," T-shirts, singlets and other vests",3,No,9
27633cbb6d625a40d169276825d05e5d,"Trunks, suitcases, vanity cases, executive-cases, briefcases, school satchels and similar",3,No,4
e20a43e5f2a9bcca2f27ff2d27da7707,Footwear with outer soles of rubber or plastics,2,No,1
d81398b464c340a8f2708eac84ef5e4e,WEBSITE,WEBSITE,WEBSITE,WEBSITE
08fb753650c418930ab673a63686b929,Other footwear,3,No,11
de3a6db1d15c40faf7e024a7dfaf1a5c,"Trousers, overalls, shorts",2,No,38
41a502d83256a46f2bc84852caf785d6,Footwear with outer soles of leather or composition leather,2,Yes,5
0acc2a1355714acbff0002d681403773," T-shirts, singlets and other vests",2,Yes,42
