id,ddpsubcategory,shiptypeid,hasitemsonbag,country
cf4e021255a9d9d912f74e42a6485264,"Coats: overcoats, raincoat, cape, cloak, ski jackets, windcheaters, wind-jackets and similar articles",2,Yes,4
e406d57aec4372bc7c2caded28f15bb4,"Pantyhose, tights",3,No,11
a84df8bee43792d20f27e78d6b2da0d9,Footwear with outer soles of rubber or plastics,2,Yes,6
271dddecab82cf8cc2a5da98bfc3e074,Jackets and blazers,2,Yes,1
bde79bbf002ad088a4e597fa11e1aa6d,Articles of a kind normally carried in the pocket or in the handbag,2,Yes,15
3d452023f62c98f759f589a4a0654032,"T-shirts, singlets and other vests",2,Yes,1
4e19eb86765b4d8b573ff67970695e14,Dresses,2,Yes,1
cb4e65cc3d7d227df6fdde485b766b96,API,API,API,API
eb2d38c13b95f2cb62b8d33a54354c9c,"Trousers, overalls, shorts",2,Yes,5
c2d0348756c3d6ab15ba6e9162518b3c," T-shirts, singlets and other vests",2,Yes,5
9e1e0769dacd3eab98a9c8f78300fc8b," T-shirts, singlets and other vests",3,No,11
7dda9a159dd82e7f51171485663b6c4b,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,Yes,55
7772a0d907f5fc4416e1cd4d3894d38a,Jackets and blazers,2,Yes,55
c640b8f04bd5ffffe2bd5ed7d2c4ba4e,Other footwear with outer soles of leather,2,Yes,55
62e3a67e0b8b2000f0174f46ed847ec1,Footwear with outer soles of rubber or plastics,2,No,19
35ed06f7df29cdae8fdebb5eaf37e576,N/D,4,No,7
5dd1546a520c63e4b57b8ee2417d8847,"Pantyhose, tights",2,No,12
63f20b50e3c5b8ef2aa0197648fc09d1,Footwear with outer soles of rubber or plastics,2,No,12
135cf1b3bf1fe85624770901852166ce,"Pantyhose, tights",2,No,12
17d1090361c859c7f41e216634d2f6b1,"Pantyhose, tights",2,No,12
0a3ff2fb1d19dd1cdabff7aa5cb38a82,"Pantyhose, tights",2,No,12
92b7bd6017ff5641b4257837f9f2e99b,"Pantyhose, tights",2,No,12
6fb617e8626d917ee5c7965a13208965,,2,No,12
99528ff8b8adc3ee5d7ff89093f3f3c0,"Pantyhose, tights",2,No,12
2f166ce7b477cabc7024d1a65dda144d,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,12
d6a388ed7f5aa8070eecfce35f5076f5,"Pantyhose, tights",2,No,12
cd460b55f62245f850c58d5a168847a5,"Pantyhose, tights",2,No,12
ae466d2f7d428488a118b7398731c1e1,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,12
0e861a390831e472fd86efbc7bf616d8,N/D,2,No,12
3a6401be7b4a0b797234215aed085f85,,2,No,12
0e4a73fb9bf7803bdc8406baa746fdfd,"Trousers, overalls, shorts",2,No,12
e87651021adffff7ff06b26a97e7c1de,"Pantyhose, tights",2,No,12
7435677f2e8597e0d7a891bd242d7633,Skirts,2,No,12
6e80aaaaa20849d75166ad2ee8a1965b,Dresses,1,No,1
7dd60d398169d68424a6cff1b774bfaa," T-shirts, singlets and other vests",1,No,1
311ac098d602b87eff2b9d313b176468,Dresses,1,No,1
