id,ddpsubcategory,shiptypeid,hasitemsonbag,country
6826c6f899bc8e147099c30c1baa9b8f," T-shirts, singlets and other vests",2,Yes,3
3497b2a918f4b67ab23426e9483228b7," T-shirts, singlets and other vests",2,Yes,3
d511333c0f50bde9766a005ff97fb626," T-shirts, singlets and other vests",2,Yes,3
97f129d1be01ebeff71cba6225221eb5,Other footwear with outer soles of leather,2,Yes,19
551a3f1b899436f21a7e61c32541762f,Other footwear with outer soles of leather,2,Yes,19
ca6a3fa815965613f22c3eab39d7f43c,,3,Yes,14
591e1a943a5523ba927ad7ed9131028f,Other footwear,2,No,28
e5e3f9eb74a6393aafd1f8b1c463419d,"Hats and other headgear, knitted or crocheted, or made-up from lace, felt or other textile fabric, in the piece (but not in strips), whether or not lined or trimmed",2,No,3
1e9f6519c72cb515a3fbd124bea8c71e,"Pantyhose, tights",2,No,5
15eedf604dcb118a33cb5bcec70a2d57,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,5
d71d63e68249c8fd4f5e3990f4857bc1,"Trousers, overalls, shorts",2,No,5
df14f964d0bf304cde992b6b726e8aee," T-shirts, singlets and other vests",2,No,5
f6012188f4ff9151f462b964add04cbb,"Trunks, suitcases, vanity cases, executive-cases, briefcases, school satchels and similar",2,No,5
5bb36f2cb3cb728884be5357f8ee03d2,,2,No,5
a60402ea20646f7071e1fb31624b22c6,"Ties, bow ties and cravats",7,No,11
54485873b78ed55a6d655c2bb2d643db,"Of base metal, whether or not plated with precious metal",2,No,11
fbc13742749afaeae6011f06aff72a57,Articles of a kind normally carried in the pocket or in the handbag,2,No,11
609da8d6168d5245ec355369e2adc903,Footwear with outer soles of leather or composition leather,2,No,9
fb19b668c982bdb9eb8516b5774160bd,N/D,3,Yes,27
b0160213361b3a327d8dfd8bbe09ee82,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,17
c154b59aa49dce0f6e949d11fdc15bb7,Footwear with outer soles of rubber or plastics,2,No,36
ed620aa9fd60b6dd799def885b2b60b4,"Handbags, whether or not with shoulder strap, including those without handle",2,No,65
355063c8ac330c5bd8d5808b3da93a42,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",3,Yes,9
27875ce6ef5a69bc7d4f9ef50c87db28,,2,No,19
c4c77afbe649b69f6bd223bb623bcfff,Other footwear with outer soles of leather,2,No,5
f8bf877b034174fb1120885aca283805,,2,Yes,20
9dbfcf8c08f811aa0b713c5bdd0034a8,"Handbags, whether or not with shoulder strap, including those without handle",7,No,36
9fa45a72d094662657ee265886dc275f,Footwear with outer soles of rubber or plastics,2,No,3
a83160622c4414a0a2e904db7057535c,"Coats: overcoats, raincoat, cape, cloaks and similar articles",2,Yes,25
309ab175a88ce7e328624761546f9f17,Footwear with outer soles of rubber or plastics,3,No,14
b3c27192d1fc0337114a641a49303e58,Footwear with outer soles of rubber or plastics,3,No,14
796ba6c23e94b758452473161ea1b8ef,,2,Yes,3
0c9b5c22eac08376e666d8b3b6f5ee77," T-shirts, singlets and other vests",2,Yes,3
d58732deb8bf29516bbf2e9d6c426a1a," T-shirts, singlets and other vests",2,Yes,3
252799b5370007b332a9815e999f5a40,Other footwear with outer soles of leather,7,Yes,54
5cd6818cd39221d6755187786f5e0d51,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",3,Yes,12
34ef580820f50e367a2ec5c364137c79,WEBSITE,WEBSITE,WEBSITE,WEBSITE
47b683a088b44d9d8c7e9a501d6b529c,Dresses,2,Yes,5
fcfb7573a7e9b11702990bb6a6e83732,Swimwear,4,No,7
339e033aef9dcd34919559c30dbc6dc5,"Blouses, shirts and shirt-blouses",2,Yes,12
2b1eaa0430377add7c23e1aae4c6834c,Other footwear,2,Yes,12
af5c2ccec2b5a0a234f55c059bcc88bc,API,API,API,API
29d14c288c87056abfe4af555d6c8372,Other footwear with outer soles of leather,2,No,5
58daf8f9b22dbf63bba2de88621a01e3,Other footwear,2,No,4
54868946937602317a591ffd25248421,"Handbags, whether or not with shoulder strap, including those without handle",11,No,1
c5f7e4bbda09a11ff87e296365cf5281,,2,No,1
3227d2a06655d5a8a557d13f8cb8d8a2,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,Yes,19
624411b27555061c96bda1e14a7d87c3," T-shirts, singlets and other vests",2,No,3
428c4db276c6bcb334fc2bf7f38350e8,Articles of a kind normally carried in the pocket or in the handbag,2,No,3
f422e1611abd204b6d24e1332f5b161f,"Handbags, whether or not with shoulder strap, including those without handle",2,No,40
b48a006579a7c2044c4e72c1275e54c3,,2,No,40
6f1c27eac10e88e7be0f6c7c576d79a1,Other footwear with outer soles of leather,2,No,16
1858085e4435cd0ff20e898b3eb154f1,"Other e.g. braces, suspenders, garters and similar articles",10,No,1
1f8c510de25c5de1156aeb5dc23173b1,Footwear with outer soles of rubber or plastics,2,No,19
7436e7201759e642ff78cd4fcc8e4294,Jackets and blazers,3,No,11
fc60d327ffc1602a602aa2fad6b96be4,"Handbags, whether or not with shoulder strap, including those without handle",2,Yes,57
24d410833f8ba20668d487608e8e3dc2,,2,Yes,4
162d7b386f64f5018ab1bec939b826ea,Other footwear,3,Yes,9
1b0d50182ccc93c20152287966f201d7,Footwear with outer soles of leather or composition leather,2,No,4
8844b49749e45162886dcb6b0e1125bc,WEBSITE,WEBSITE,WEBSITE,WEBSITE
0339099d1be5c691f2e2bd119dff0148,"Blouses, shirts and shirt-blouses",4,Yes,7
4624912334161a07e759204d6349d338,"Blouses, shirts and shirt-blouses",4,Yes,7
c043d1ea069a1cd30efcbe6ec9daacd2,"Other e.g. braces, suspenders, garters and similar articles",2,No,14
aa4030bfd7e9e3a255737a6874be1667,Dresses,4,No,7
2de9ddccbaeb29f9484d0ecd4e991a88,"Hats and other headgear, knitted or crocheted, or made-up from lace, felt or other textile fabric, in the piece (but not in strips), whether or not lined or trimmed",2,No,16
458e9fe0584d4f05d3623bcbeb5adbe0,Jackets and blazers,2,No,16
58eebf395f878bb25191f1fc9855e95e,Articles of a kind normally carried in the pocket or in the handbag,2,No,17
50b7f63a0ac593d40fbbd6ea4ad50741,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,4
ba35444cf82e0d5ef120d8f695f69f6d,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,Yes,12
fdc815bef0aeb904f6d2efb385aa6d76,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,Yes,12
e5b8c4d9f972369cfd32c19a366670d3,Other footwear with outer soles of leather,2,Yes,14
69bd96959f6a3ce3e38112e4bd38ef87,Footwear with outer soles of rubber or plastics,2,Yes,7
0ba52516d7c5646319b0a198fdeef8cd,Footwear with outer soles of rubber or plastics,2,Yes,7
cad545f7d2877e1952f205e618e3dec7,Other footwear with outer soles of leather,2,No,16
1da478d07e731b098dcb89d4b952f1ba,WEBSITE,WEBSITE,WEBSITE,WEBSITE
dbed01c2c79ce313d38e7a3f35212b46,API,API,API,API
618c507e5a82efbdaa8c2a8ed5a2775a,,2,Yes,3
1c49e27d802b233f1a87951afa4e394f,"Trunks, suitcases, vanity cases, executive-cases, briefcases, school satchels and similar",2,Yes,3
de0b79ec19cde4a4b5269bbf955f309b,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",3,No,10
90d0629a502c4c743acb9a0148753ae3," T-shirts, singlets and other vests",2,No,15
a1cc6b3525d6dc2589f19ef8ffda7eb1,"Handbags, whether or not with shoulder strap, including those without handle",2,No,16
992de98e64085948be6da9d3f0415a0f," T-shirts, singlets and other vests",2,No,18
18d9131299d016da489a6f5c64b3f29c,N/D,2,No,18
d016e8c86635a1c1fb9c575325b78eca,,2,No,3
6a84f7240462c5989403dd7ff7c67c0d,"Handbags, whether or not with shoulder strap, including those without handle",3,Yes,4
6f3eb1df985eca97f28edc0484073d75,N/D,2,Yes,16
9da8cc04e5cead9df3b6ae7706868edc,N/D,2,Yes,16
575dd8763e90dbe1df3cfdf01bb5af3b,Items of leather clothing & accessories,2,Yes,12
ac52422f35889060f1fea141e9157d77,Items of leather clothing & accessories,2,Yes,12
e8c618c5ae3cd19297d85dd2d8d66be5,Other footwear with outer soles of leather,2,No,2
03c7546bb632c07d07ca2e7e6cacfcbf,N/D,2,No,2
e88d24727a056a0ed9dbaf05472c4122,Articles of a kind normally carried in the pocket or in the handbag,2,No,12
5f494c85ccc1ac62446587e117f1602f,WEBSITE,WEBSITE,WEBSITE,WEBSITE
b889978d3726ad4175bfda44ff6c02df,"Handbags, whether or not with shoulder strap, including those without handle",2,No,12
24288fc93c7600ddeef60e20602d3ec5,Shirts,2,No,12
8e6bf247795793de529f94078bfac460,"Blouses, shirts and shirt-blouses",2,No,3
e068d984a78a40ba426338062626198c,,3,Yes,14
56bbc265e433f14f5eca23a861c1428d,Swimwear,2,Yes,14
f5d9b75854a0826379ed2c4b4b37a8e7,"Hats and other headgear, knitted or crocheted, or made-up from lace, felt or other textile fabric, in the piece (but not in strips), whether or not lined or trimmed",3,Yes,14
a3fb0274cf43e9a570d7dbf9b5102a74,"Blouses, shirts and shirt-blouses",3,Yes,14
bc4e24c0b6e878234237a7024f12127e,Jackets and blazers,3,Yes,14
df210dc0e52940681021fedb20285ab2,WEBSITE,WEBSITE,WEBSITE,WEBSITE
7d1db0b6e9e2551ea47f1155af782de8,Swimwear,2,Yes,14
837b857ad421f449eec394f411f5c47e," T-shirts, singlets and other vests",2,Yes,14
6f7c39e16e7e1419e8db5dd7e62f9273,,3,Yes,14
310c00d1fb36caedf527ec4ac145f356,"Trousers, overalls, shorts",3,Yes,14
be06000ef6db4a5fd4d6deba2d5c0b0a,"Trousers, overalls, shorts",2,Yes,14
1480a09d886b1a2cd38622b0ba4b0170,"Other e.g. braces, suspenders, garters and similar articles",2,Yes,14
