id,ddpsubcategory,shiptypeid,hasitemsonbag,country
660d2d406e8a47c6b9c7986f1f350209,,2,Yes,19
5975eb3c70817fb52a633ac9f543c296,"Handbags, whether or not with shoulder strap, including those without handle",3,Yes,1
1e996da23db6fbf01d336fb6382f68d7,Other footwear,9,Yes,1
07a6fc4a930698a72df3bd30e77ad76f,Footwear with outer soles of rubber or plastics,2,No,30
ee6f32a9afc5608ef09a88ea92342cf8,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,2
a2a19af4d8fc83ba64f4f66020624f6c,API,API,API,API
68aa31e7a29e7bca10ced099b926e4cd,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,1
b8b8024affbe1d02f4e72ecb4a769ddc,Footwear with outer soles of rubber or plastics,3,Yes,4
94f911314bbc3166d0b10c2ee62affa2,Footwear with outer soles of rubber or plastics,2,No,7
df3799e2858883e402780fad3381efff,"Trousers, overalls, shorts",2,Yes,1
f59da5b52d6e11724f302e9ed5074290," T-shirts, singlets and other vests",2,No,9
8350597368ce3d322444344c0535d1a5,Jackets and blazers,2,Yes,1
08bc1d2e9113a29640026fccf4d88d9a,N/D,4,No,7
eece9c5468456c44d43cd6aec2474a4c,Footwear with outer soles of rubber or plastics,3,Yes,14
44cf8dc8bd5c8c9635a703b26af93bc5,Footwear with outer soles of rubber or plastics,3,No,9
55340203f9cdfa4d36d5ab7c8bf61f32," T-shirts, singlets and other vests",3,No,9
768638528d9f9045eae4ebba12ea4dfa," T-shirts, singlets and other vests",2,No,9
a0183ae29a62d1121aec561081e8f9ca,,3,Yes,14
359212d2c94cc9922484fa22d9dfdf75,Footwear with outer soles of rubber or plastics,2,No,25
a3a6f7a2efe59005b969c3dc0cfe39c8,N/D,2,Yes,4
fcd0b69322f65813be084484749bd709,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",3,No,4
f57b3718191256e5c39a9957596f434f,"Trousers, overalls, shorts",3,No,4
58e0c5149d96e59c8f4a07963733750b," T-shirts, singlets and other vests",3,No,4
8a215d0bf8aa55257b732f4846516db9,Footwear with outer soles of rubber or plastics,2,No,4
f32eab9ef69ae10557919639910c25ca,Footwear with outer soles of rubber or plastics,2,No,4
6d7c09222f66eccf3a1cbddb66271e26," T-shirts, singlets and other vests",3,No,9
c05b4378443ff01ebf61d903e8e80cc0,"Pantyhose, tights",3,No,9
6d1a8a42e8a272c835c3fe718ee6fb58," T-shirts, singlets and other vests",3,No,11
b1587a6d4137b48009fc79e815ac209c,Swimwear,4,No,7
c47fa98746548744d3a119572404d7a4,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",3,No,36
a1d6f5e61034c47384d3cb07e40413a1,,2,Yes,40
4a5ed3d9760ae9ae99e950c37083b8dd,Other footwear,2,Yes,40
3bcd5d526f2f9fc46f2bbf808c860378,Of precious metal whether or not plated or clad with precious metal,2,No,1
961a8d1840a318edfce1f39c7963bf9a,Footwear with outer soles of rubber or plastics,3,No,9
307a18f8720b529f5589759d51c08ddb,"Trousers, overalls, shorts",2,No,11
851001c4d21cdad76b276376b87fec0d," T-shirts, singlets and other vests",2,No,16
79ee063a87ae5ccba7ecd9b689a38440,Footwear with outer soles of rubber or plastics,2,Yes,4
6ca7ef116c25226eb528620dcecbadce,"Trunks, suitcases, vanity cases, executive-cases, briefcases, school satchels and similar",2,No,3
1c670a75eea105728f9aab85b88b10da,"Of base metal, whether or not plated with precious metal",2,Yes,1
cb2f72a833cf89fcf18e6681254ab5bb,,2,Yes,5
b3d8bfb345e22013a39ef9128c534f04,Articles of a kind normally carried in the pocket or in the handbag,2,Yes,5
f99799d96d3ec636a97a3f79f2c06cd8,Other footwear,4,Yes,7
a9d167b9bb9e54f924a4bbc8d3a4eb91,Jackets and blazers,2,No,1
433b4c3903de681a0022afd9a65c9a52,"Trousers, overalls, shorts",2,No,5
9ee8e6295b6d295d718ff86ffe226639,N/D,2,Yes,5
310611cccf08b2bd02cafc963fe313e1,"Trousers, overalls, shorts",2,Yes,5
db1b304216b5d5703209a66083511522,WEBSITE,WEBSITE,WEBSITE,WEBSITE
df685e38410fc6235be6e34885b1d354,Skirts,2,No,1
38477b8792c82c0642a717203e124558,Footwear with outer soles of rubber or plastics,2,Yes,58
eb8420dca42f6e2f76308b693aef512e,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,Yes,58
2afc061438fc36829518e20124e109d7,Jackets and blazers,2,No,1
da7d9b217a65d9caa544e07d365a7d25,"Coats: overcoats, raincoat, cape, cloak, ski jackets, windcheaters, wind-jackets and similar articles",2,No,1
05cb0e9f3d4dd6cd64c5b4f6383f553f,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,1
84468b21994caf3ed8bb40d1bc6b716b,"Trousers, overalls, shorts",2,No,1
a5e824e9cc97a721695e896c40613884,"Coats: overcoats, raincoat, cape, cloak, ski jackets, windcheaters, wind-jackets and similar articles",2,No,1
31feb4ff81fc5d9c9679147d0c62078f,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,1
f3b46d79fb24c9ea003e3dbb5c67c3df,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,1
623eef119b3b096f55ac79527c266aeb,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",8,No,1
050a0ada2d0d75cb58d7efcd384c2731,"Coats: overcoats, raincoat, cape, cloak, ski jackets, windcheaters, wind-jackets and similar articles",2,No,1
7bc388e5ce5c6212f052c6ea89a1714d,"Trousers, overalls, shorts",2,No,1
cddc6bf2e853cd20963e1b2f6e850902,"Coats: overcoats, raincoat, cape, cloak, ski jackets, windcheaters, wind-jackets and similar articles",2,Yes,5
56eb13340c3e3a0a9e91f6bcc4e41464,WEBSITE,WEBSITE,WEBSITE,WEBSITE
29a26df84a9a98a911655020c4a0c651,WEBSITE,WEBSITE,WEBSITE,WEBSITE
91a121dd1c4101398aa9f248c11fc628,,3,No,14
4661bc9145c29eb2bc5cade02e8336be,Jackets and blazers,2,Yes,127
1860a98a577049c102b17eb80e4c2a53,Other clothing accessories,3,No,11
543439faf3fdc38e47893aa79ae8241a,,2,No,30
142c9d6a27b762ed5800e8cf7da62b80,WEBSITE,WEBSITE,WEBSITE,WEBSITE
0856509755dc843aa5bc100d6bfdc502,Footwear with outer soles of rubber or plastics,2,Yes,4
93f57ae81e53f585277ed75c55b5730d,,2,No,31
3394ae969e80ed463941c8178526af1f,,2,No,15
195872750ac5249c246cfea722195ff4,Underpants and briefs,2,No,5
0ad82c977baf7d0ef781193bd9f08219,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,5
957ce328e0e71021794d6ccdde54f97e,Other footwear with outer soles of leather,2,No,5
afaabf60ddefe1bc8909b9c8dd233c76," T-shirts, singlets and other vests",2,Yes,78
9abaead70d137333038ff485d9573f44,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",3,No,9
1042f0aa5b105b20c12b2f89aa545d0b,Other footwear with outer soles of leather,3,No,4
a5b2c7040e45f061520f88e3d68e9965,Other footwear with outer soles of leather,3,No,4
f4217aba8290e233b4264092bceb8187,WEBSITE,WEBSITE,WEBSITE,WEBSITE
2eaaba2252d68f9eb2d2c87ba83b7832,Footwear with outer soles of rubber or plastics,3,No,29
be78c6ae926325c5b80d6e7def4008f9,Footwear with outer soles of rubber or plastics,2,Yes,1
98ad7a07b2d2aadf89c1dfc3a9d2e82f,N/D,6,Yes,37
c83d9ce7f094aba5267e3198c6318691,N/D,6,Yes,37
1ee9571b64c5b9a507060c7defc4c759,Footwear with outer soles of rubber or plastics,3,Yes,9
595a8f70e9aa2b403cf19a035cc49dc5,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,5
786131d327764b08435eecaf983f90e6," T-shirts, singlets and other vests",2,No,5
a79583678a0083ff397ca65723408763," T-shirts, singlets and other vests",3,No,4
05f1ff2618c98e3f58f3e7241bdcf73d,Footwear with outer soles of rubber or plastics,2,Yes,42
07db1867837112d542932d9ac94cc5a7,,2,Yes,42
ec0c4a15fa503ca21bd44ecd7385ad82,Other footwear,2,Yes,42
fb97e74a1b274b0991eb06ba3a26e66a,Other footwear,2,Yes,42
def64d7a396fa71b7614d1cfda6d06e5,Other footwear with outer soles of leather,2,No,4
b2d8b6bf3d50e04a36ebe689c09edd28,Jackets and blazers,2,No,16
7cd3a084ab33e95d05a195effe7cfe97,WEBSITE,WEBSITE,WEBSITE,WEBSITE
01a844740f8f351cc7172863911de5e5,N/D,1,Yes,1
e4ea12a6182eb521fbf20d70dd8b5f35,Footwear with outer soles of rubber or plastics,3,No,10
400cfdfc88d288dbf92175876e9ec05c," T-shirts, singlets and other vests",2,No,6
69e7d780f1a64154547efa48041f7ad2,"Other e.g. braces, suspenders, garters and similar articles",2,No,4
49f04f2d475c34edee3a4e3692084117,Other footwear with outer soles of leather,1,No,1
6327d4697cc5dd391ec4bfde1bfc5dad,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,14
d1727f57fa5da2000de813f6edd241cd,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,Yes,1
20d49da44718c88439e017832ed70a90,Skirts,2,No,9
803aa8bc47c8f596385b309e58077f02,,2,No,1
0943b1f5f527822f626795d465e7f3fa,"Shawls, scarves, mufflers, mantillas, veils and similar articles",3,No,4
83159c59172ee8ac7149d35cc1aee1b4,Belts,2,No,5
771315fa05edf019052048b313d32611,Other footwear,2,No,1
76c930b0fc8df094e02e4e15c72e4141,Footwear with outer soles of rubber or plastics,2,No,14
5ed902abf6d48d7891cbda39df625af2,"Trousers, overalls, shorts",3,Yes,4
889949ac96d52db2138c0a0971aeb441,WEBSITE,WEBSITE,WEBSITE,WEBSITE
