id,ddpsubcategory,shiptypeid,hasitemsonbag,country
f0d09ad8cf586c7097caf3a153961a65,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,1
78c793baf5212093953257d855dc2203,,2,No,1
460066ec29274e9c86d952a27dc83f5f,"Handbags, whether or not with shoulder strap, including those without handle",2,No,19
46cdab6ee8d08331f2369b4b04a4a4d5,"Blouses, shirts and shirt-blouses",2,No,5
790e2f9976b29bf0967e6bf4f2490da8,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,5
0c051e687e5a624f4543dd6adca7508b,Footwear with outer soles of rubber or plastics,2,No,5
f2bfe9ac5b7599f4c6dbd5b83972d4c5,N/D,2,No,1
86db00ea09965c14268bcb96bfa6f834,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,1
313686839349f02ad9f7bf1ec81db552,Shirts,2,No,4
7b672a4ef6b0fe8b994efa382c5a53c3,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,4
0e327f32dbb22d433600688b7e9af0db,Dresses,1,No,1
4810e3ec0a42f9824768643af3d99313,Other footwear,2,No,1
06dc745ebe65fdc0b40a6360a1876967,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,1
49dc7cd8ce0972b8a305b2d14202a000,"Handbags, whether or not with shoulder strap, including those without handle",2,No,32
f9d56e4df9f4a94e2a2ef288d126f9da,Footwear with outer soles of rubber or plastics,2,Yes,127
31b7dbebefaf552b556cb54e164f94c5,Footwear with outer soles of rubber or plastics,2,Yes,1
ea79ec9858e427c0b3465baa341bef7b,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,1
d1558cccd99d12f15331f34747737d64,Jackets and blazers,2,No,1
8b71afec3f95426de83dbd6c81622a37," T-shirts, singlets and other vests",2,No,1
017e3cdfbb52cd9828ec3136354c54b2,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,1
3067c356701b93f393f765bed1256bfd," T-shirts, singlets and other vests",2,No,1
973e0a48e49acde21a9e0a3463589860,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",3,Yes,4
d3b5cb5dec3aa02af6dd16a5738b6b04,Other footwear,2,No,1
9e06933b93b8ec7f863656f6f08f0417,Articles of a kind normally carried in the pocket or in the handbag,2,Yes,5
51d81424aa2d36bf4248ae8a4a3cc885,Footwear with outer soles of rubber or plastics,2,Yes,5
2c5d7eba7610493f33dd6b68d75ef87c,Footwear with outer soles of rubber or plastics,2,Yes,1
7574933a1b39d861a171370e4582ec28,Shirts,2,No,2
472a3b0078de94d9743715bad1d9fb90,"Handbags, whether or not with shoulder strap, including those without handle",2,Yes,1
4e1536b061e7ec942c58bb29ae459ff4,Belts,2,No,1
