id,ddpsubcategory,shiptypeid,hasitemsonbag,country
aa124e5c054d3450bc2be2c27305894d,N/D,4,No,7
0070bb6714a3e1029a7333bdf7179d78,WEBSITE,WEBSITE,WEBSITE,WEBSITE
b06e8ddd41d73b1d3831cdcceb79e2f8,N/D,4,No,7
7ec924baec8ac7c0eaa1662f45fac8ed,Shirts,2,No,116
601c686cce0fa64a5bff37075acd9546,Other footwear with outer soles of leather,2,No,116
43be91c9635a0ac636fbe85f46c7dfe7,,2,Yes,4
500f0d6fe6cfd4c3f49067b5d66c490b,,2,Yes,4
6a9b3e2759bfaff423d7811199b4e690,"Trousers, overalls, shorts",2,Yes,4
c02bcc18bda5081e883772333ad7767a,Footwear with outer soles of rubber or plastics,2,Yes,46
b56e69c4ecde81b30ace34b2051d8a65," T-shirts, singlets and other vests",3,No,14
2f136ce46c9c2810716b16e909b3f710,Other footwear,3,No,10
15ed4a7c2fa9ec211a7a0674d5fec92e,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,Yes,5
bdeec90b1857cc64b0b3bb4af3f7cee9,Footwear with outer soles of rubber or plastics,2,Yes,5
f024009bf0a0038d8cd63e7f74e5253c,Dresses,1,No,1
ce1349b751c4070ee7445f99f6875f21,"Handbags, whether or not with shoulder strap, including those without handle",3,Yes,54
b3acfd1e71b76759a0fc8b0ecbcdf1ff,N/D,3,Yes,54
1873d09837eda11681e6cf43698421f2,N/D,3,Yes,9
925f126ea2a9bffc7b97bfba4ae6ada3,Items of leather clothing & accessories,9,Yes,9
c71a0dce1ed67ad11dc5ecb54157209f,Articles of a kind normally carried in the pocket or in the handbag,2,No,4
21caa330915240d314037997ed9d38b5,Jackets and blazers,3,No,29
d22541ffcc24a8e3353c3fb1fc914605,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,Yes,8
189f2b03d1e25d346ae1c648d87cab4f,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",3,Yes,8
cd92ded2167df14bb777dc8f46f5496e,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,Yes,8
5a19420e4e7b4d7580f531d0fbfc3322," T-shirts, singlets and other vests",2,Yes,8
0d8535658255cefad6849863cd4507d1,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",3,Yes,8
cf68f7a161e00c695a31ca84ebf34f90," T-shirts, singlets and other vests",2,Yes,8
424a6304faace865f47fc7680c0215a3," T-shirts, singlets and other vests",3,Yes,8
02c7fedc8faf86ab14bac832b88ed43b," T-shirts, singlets and other vests",3,Yes,8
ff93dba430f2d647d7bb0722b57c4a8c,Other footwear,2,No,1
f4d8bffd836c602a1bae54ee2ad03604," T-shirts, singlets and other vests",2,Yes,14
75d95878a19d256bd4f52ee407babf75,Footwear with outer soles of rubber or plastics,2,Yes,12
7649ee3dd074bd476d0832dbdc0b574f,"Trousers, overalls, shorts",2,Yes,12
67d1519d23de03fd07d0a0217aab0034,"Trousers, overalls, shorts",2,Yes,12
4c79a36c9218099ae691c021a6fd376b,Footwear with outer soles of rubber or plastics,2,Yes,12
95b109cc86c0440b7d9224a199eaeb19,"Hats and other headgear, knitted or crocheted, or made-up from lace, felt or other textile fabric, in the piece (but not in strips), whether or not lined or trimmed",6,No,1
0969ebdfe26ec0ef161132714fabfc77,WEBSITE,WEBSITE,WEBSITE,WEBSITE
915cc0856397b5c1bbed78aaa9f8e6ea,"Trousers, overalls, shorts",2,No,29
c8cf80061afac6c746f39d87d892a208,"Trousers, overalls, shorts",2,Yes,1
a66d4c1aa6c3d44edcd3a1abeb042d45,Footwear with outer soles of rubber or plastics,2,No,1
a0fa2b2752d949dc83a92970b4b54d41,WEBSITE,WEBSITE,WEBSITE,WEBSITE
f2a297a4c0661bc6913de77cefb5e66d,Dresses,2,No,12
6e9395634df0db76bb977ca652aeed78,,2,Yes,41
e6d45ff0da842067922b3ce68e01f5ea,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,Yes,5
e1001d7eb6cf9d4a41c02f3905babb00,Other footwear with outer soles of leather,2,Yes,51
2b7a9c9c619ea8c0d33671f31aaf558c," T-shirts, singlets and other vests",2,Yes,6
cff7d0052f654d1fc348325649da1373," T-shirts, singlets and other vests",2,Yes,6
ea2f8929d5e144d0f68340c5cc3f06b7,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,1
