id,ddpsubcategory,shiptypeid,hasitemsonbag,country
086763242ddff61463b713d92dbd0dd7,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,Yes,1
3eaa68661aa3c2545bdc5926d197f8be,,2,Yes,1
924bc27269f23d72cd5d0df08bc841b5,Sunglasses,2,Yes,4
03945c6aae7dabdb1f5ce5f6e834ecd5,Footwear with outer soles of rubber or plastics,2,No,1
eb68f59f511d7161bbedae4b18b84088,Dresses,3,No,30
b73386ce75e0025bb9e53a226b257128,Other footwear,2,Yes,1
78aa8844f4ce9898d28ba0cc878bba5c,WEBSITE,WEBSITE,WEBSITE,WEBSITE
805bfddf00dbd4680469dad45df9b6f7,,3,Yes,11
e99803950bde04ce1520be4c6760f379,Footwear with outer soles of rubber or plastics,2,Yes,4
80a13b8f1750d2094077ce9ed330a92b," T-shirts, singlets and other vests",2,No,7
917f19f418de1c41b50f65446ef3ba0a,Footwear with outer soles of rubber or plastics,2,No,7
29d95ef31965f5a6d756dd01b295239f," T-shirts, singlets and other vests",2,No,7
aad85aaf6782c5445989a1751339e716,Articles of a kind normally carried in the pocket or in the handbag,2,No,1
82fafc00cbe18a7488561e7f73a7b66a,"Handbags, whether or not with shoulder strap, including those without handle",2,No,2
d6d432184f18addfd1f0010c8e1fb255,Other,2,No,7
18d89877f68c1bf7ceee84e29eb1ba23," T-shirts, singlets and other vests",2,No,4
2e60523f4d3b64db64ad926650df85eb," T-shirts, singlets and other vests",3,No,4
85e5411570e73eab76860bfbfb747ee7,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,Yes,4
31e489a8ad6ff69f33453f709104e6d0," T-shirts, singlets and other vests",2,Yes,4
080467aa5b3f83588e12401fb4ff021a,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",9,Yes,4
6c107b634708f9c129f18f31766f7bfb,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",9,Yes,4
6c957c69d447a37dd4c45e2623183dbd,WEBSITE,WEBSITE,WEBSITE,WEBSITE
63e5aa8c87e407316aed2dc3a34525c5,N/D,2,Yes,1
9934a09609674bb2cd181cf0babcb082,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,Yes,1
1045d048ee46c95f52fdf9a49f74a55b,Other footwear with outer soles of leather,2,Yes,5
e26a205883f0a7126c3812b6dd68770d,N/D,2,No,1
2b7caf18f3b3e7b41a203ca351c838db,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,2
26fcdbd38cba92c0d173e06419512600,WEBSITE,WEBSITE,WEBSITE,WEBSITE
64bc2d48cb56c5fff57ba6dbf474f06f,"Handbags, whether or not with shoulder strap, including those without handle",3,No,9
e305c96656327076dc69dfde0746e45b,Footwear with outer soles of rubber or plastics,2,No,1
a7b3da356bbac3df3fecc51623a2f299,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",1,No,1
2a1e5950d089d37e9f28aaf198618567,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,1
5b54c75ca875e465c9c01268289b7868,"Coats: overcoats, raincoat, cape, cloaks and similar articles",2,No,49
694773c1137cff59fb17f858dbec127b,"Coats: overcoats, raincoat, cape, cloaks and similar articles",2,No,49
dc8d921914d21db6d1f9095b43abbca2,Belts,2,Yes,19
6dbfd4842ac7d5fda2a566ca429b621f,Shirts,2,Yes,19
8f3397d84f5b50259d653981c37ab228,"Blouses, shirts and shirt-blouses",3,Yes,55
9e536c95e5e65e376990a19ab217b692,,2,Yes,55
9284172194d9fa6de14be420692eff44,Dresses,2,No,9
81153c6d401a3ea708767c8883e8947d,Sunglasses,2,No,5
a6e81c3fac39ed5512633c46a6ffbe7c,Footwear with outer soles of rubber or plastics,3,No,9
e0d6c0b240946779ce142f49caa085ab,"Trousers, overalls, shorts",3,No,9
be45a80d977b96b645b0f2a95f59ad77,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",3,No,9
