id,ddpsubcategory,shiptypeid,hasitemsonbag,country
acf4df83dba480cd0f8d53afa348ee62,Articles of a kind normally carried in the pocket or in the handbag,2,Yes,5
73c1fa9a63998b555b3a6e46529aefa8,"Hats and other headgear, knitted or crocheted, or made-up from lace, felt or other textile fabric, in the piece (but not in strips), whether or not lined or trimmed",2,Yes,5
d43cd806d80780c0b75b0f8b404b50c6,N/D,2,No,30
10f7f334d13d856a5cd9498cf7d98f19,WEBSITE,WEBSITE,WEBSITE,WEBSITE
9e43e6b2ef0cc9d70fed25d249be6981,"Trousers, overalls, shorts",3,No,36
dd8b426ac0c2f09e65699ad21841669b,"Handbags, whether or not with shoulder strap, including those without handle",3,No,55
3f4850c2a824cc7b7b150261a9fd32f3,,2,Yes,12
8e5d47843b607d6726b2c82482b2b334," T-shirts, singlets and other vests",2,No,9
cd297c035e1523cd32fd2802e6e5c531,"Blouses, shirts and shirt-blouses",2,No,9
20a75855b662c31625a1676c81e9234a," T-shirts, singlets and other vests",2,Yes,6
465625cb94710b77dd808530ce10df14,"Trousers, overalls, shorts",2,Yes,6
6517955dfbab9c2c06adc566ff274f76,,2,Yes,6
4bc1203088c3b782970c2781d0345085,N/D,2,Yes,6
82691222d593b08c96788aa6f8b60e98,N/D,2,Yes,6
9267bd4298e49bbf7616748eef8815ec,WEBSITE,WEBSITE,WEBSITE,WEBSITE
43c5ff5984b7f93b1212e1d86900de4e,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,1
ec7bcf13ceedb12a7bbedbd666e110ee,"Trousers, overalls, shorts",2,No,1
d72b72b72ef294c8685fdd257fcdddf8," T-shirts, singlets and other vests",2,No,1
5ed0e416812593507440ce274d3e5647,Footwear with outer soles of rubber or plastics,2,No,1
4350b8db554200c7e7f425e674e53f92,API,API,API,API
46e87578cc92a6db2a0f8aa60c6bc423,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,1
e055eea9914df225ceaf0b2ddc96a7e9,N/D,2,No,2
2caf9e398d247ffd06b51ca9cd0c867a,Shirts,2,No,2
eb42888cbd5f37c547ea8648d8b8b6f8,Footwear with outer soles of rubber or plastics,3,No,4
18e0496ef93eb386a446b4ebaf569496,"Handbags, whether or not with shoulder strap, including those without handle",2,No,4
8b3f2f09e0859fe4fc8eba97c8634b50,Footwear with outer soles of rubber or plastics,3,Yes,36
f9f51b0ee978f33b40c4626c6e4635e2,N/D,4,No,7
dd2eeb2aa6d9d1b9358df251d2e69b4c,Articles of a kind normally carried in the pocket or in the handbag,2,No,4
cd63572591e39f924e3d3c882b62ab06,"Trunks, suitcases, vanity cases, executive-cases, briefcases, school satchels and similar",2,No,4
c0ca8561fb3da03e8286ae04d2f3366e,Articles of apparel and clothing accessories,2,Yes,4
eae236caca69f730834e7c39ba87158b,"Handbags, whether or not with shoulder strap, including those without handle",3,Yes,4
2fcf81945013d43cd21c604f06f9c5e9,"Trunks, suitcases, vanity cases, executive-cases, briefcases, school satchels and similar",3,Yes,4
