id,ddpsubcategory,shiptypeid,hasitemsonbag,country
39048e4bf8923b66c03e9f38c6e4cf0a,Dresses,2,Yes,19
c9180f1e73692edebb57161021d0d89f,"Shawls, scarves, mufflers, mantillas, veils and similar articles",2,Yes,19
5d17b23d2045e78360dac8eaad7f4e8a,"Babies' Sweaters, pullovers, sweatshirts, waistcoats (vests) and similar articles, except those imported as parts of sets",2,Yes,19
20cc337e1bfcb4e6199a611c30ca24d3," T-shirts, singlets and other vests",2,Yes,19
08474be58c6d1d709022c2a78db6e845,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,Yes,19
5d8bb9f00126742a1039bf22c76dc1f6,Dresses,2,Yes,19
1244680b76949e604f659018e3de71dc,"Babies' Dresses or skirts, except those imported as parts of sets",2,Yes,19
e35a8efcaa850c9cf32d43cb01f1055a,"Babies' Sweaters, pullovers, sweatshirts, waistcoats (vests) and similar articles, except those imported as parts of sets",2,Yes,19
6d0b8e4b99c0cacf77a48c96e4e423dc,"Blouses, shirts and shirt-blouses",2,Yes,19
e8635168b4a1bef4c8774970fff48476,Dresses,2,Yes,19
2297c42e0cc91cd4ac1f5d7b05d01d4b,N/D,2,No,4
f4437fd0ad04ca1d35768a2cf888b226,Jackets and blazers,3,Yes,11
a2a338d26419b306e6eeed6c1d390cec," T-shirts, singlets and other vests",2,No,1
57cb8d5ecad0a32d87f42c3df7557034,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,Yes,14
2c74db530a31f9a006596bb0ae7654a2,,2,Yes,19
9fffc0a2b3d8ad63da9dfbc319368994,,2,Yes,19
f5b90bc870fc33945139cd8e5af50bc6,Articles of a kind normally carried in the pocket or in the handbag,2,Yes,15
504004c66e85f2b00ec21b187543baef,"Handbags, whether or not with shoulder strap, including those without handle",2,No,16
baaaec155cb0335fb4aad4b3c7a06330,Footwear with outer soles of rubber or plastics,2,No,5
ecaff4de66a52740fa9bbb7a0af0614e,Footwear with outer soles of rubber or plastics,2,No,5
0ee8d5f32035683d054452bea13e30cf," T-shirts, singlets and other vests",2,No,5
0da6962e5bdd7974e4598bd6cdba4903,"Coats: overcoats, raincoat, cape, cloak, ski jackets, windcheaters, wind-jackets and similar articles",2,No,50
987246e49de6b8e78a098d2893850ed6,Suits,3,No,50
263f55f53a8ba79eadd1900d63b2c907,Articles of a kind normally carried in the pocket or in the handbag,2,No,15
84642c0e4bdc2f34c4ba1fca7c0937ae," T-shirts, singlets and other vests",2,Yes,3
72802f2bae0600d4243439b9e8ecf54c," T-shirts, singlets and other vests",2,Yes,3
ea8c01f6b71b28b29442f8c726d94996,Other footwear with outer soles of leather,3,No,11
99b827cf80231c816f80d4bbcedd60d7,Footwear with outer soles of rubber or plastics,2,Yes,4
46c01004930cddd35b609ce1ca3b7f33,API,API,API,API
bf581bee7d355ce4c21ff6a3d792e167,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,4
2ed708f5be7dbb0119b81074994f8bfd,,3,Yes,60
0547b475821584bb7750f118cdd81361,Footwear with outer soles of rubber or plastics,2,No,9
f30e9fa4b2fa131db310250b906eaf72,"Trunks, suitcases, vanity cases, executive-cases, briefcases, school satchels and similar",2,No,1
bf4b3217b390df8dfe3d70bbaea7a8f0,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,Yes,12
ca998339b3e1d2662ec07050d9bed833,API,API,API,API
8df83ac2b6dc502b8a45fdf52109970e,,2,Yes,12
74cbce69e64dc74097abc4d90f52c8ca,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",3,Yes,82
f2102ae5da4585b08565650bbf4cb4fa," T-shirts, singlets and other vests",3,Yes,82
9b75061e8882c8adff590a499e668898,"Trousers, overalls, shorts",3,Yes,82
cbd16f3438320e5409a92160ed20f680,Jackets and blazers,2,Yes,82
