id,ddpsubcategory,shiptypeid,hasitemsonbag,country
5c9436083925623763af3ce6a58e44ce," T-shirts, singlets and other vests",2,Yes,12
5ff900f343db67ad24f5fc56af63070c,"Pantyhose, tights",2,Yes,12
1a9db10672d64ba6a93bfd80426e8275,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,Yes,12
f7cf51e19d02845be8bedaf604ddee41,"Pantyhose, tights",2,Yes,12
267bac17fb5239f7c64aee4a6ca41028,"Handbags, whether or not with shoulder strap, including those without handle",2,No,5
2f478cf03584a7605593aa32c8e44fd6,Other footwear,2,No,12
742c404f2e7787b9f02a5abe700f19f1,Other footwear with outer soles of leather,2,Yes,1
84f11edbbb7144fa9f57013e8097490b,Dresses,2,Yes,1
06075a68d42846c47c3d7b5a2a9ee61d,Other footwear with outer soles of leather,6,Yes,1
8064d256793892803680906d3a6f72be,Dresses,2,Yes,1
6ee0a7d11a6e2b5cb8cc517898e6dabc,"Coats: overcoats, raincoat, cape, cloaks and similar articles",2,Yes,5
b5f8b39de7209c59a9bf33fdb79a974c,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",3,No,9
668a7f09ccb48a632a95ae90740a587a,Dresses,2,Yes,4
81630116a41038b4a2e5472b85ed800b,N/D,4,Yes,7
65bfae37ce84e5c5e364d8c67039745f,N/D,4,Yes,7
d1ae5d9d4adf6f84a80b8d21930c5a11,WEBSITE,WEBSITE,WEBSITE,WEBSITE
ac642275fef3e805efbb309a9848a4db,,2,Yes,50
53cda6fb3899826e38f5bb4d69ba8c72,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",3,Yes,50
50bf0723b1087490d0b06c957915c7a3,"Handbags, whether or not with shoulder strap, including those without handle",2,No,4
baebd687421d96f2f907b7219982e600,,2,Yes,12
70b10c204320f35aa924261820783dc0,WEBSITE,WEBSITE,WEBSITE,WEBSITE
b3dd897e562a7dd205bad3c91831c256," T-shirts, singlets and other vests",1,Yes,1
ffae87dc29a7037fa0bc5a2646b78f2f,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",1,Yes,1
1e676a52576410475c8aae7c93b602c7," T-shirts, singlets and other vests",1,Yes,1
027ee60cc14dc22bd9a25384feb88298,Footwear with outer soles of rubber or plastics,9,Yes,4
396969b6ca092a34bd25270ffbb1d54d,Footwear with outer soles of rubber or plastics,2,Yes,51
e6b458aedd34aba7ecdc3e43121e7d64,,2,Yes,51
520479d5dffffec06aefc883f9a56b4b,N/D,2,Yes,1
08b595b9b70457a1838b11b75c730eb8,Articles of a kind normally carried in the pocket or in the handbag,2,Yes,1
9ada3dab5f85357625ca4b39989641e6,API,API,API,API
8f1f7c4975f8e8176932a8a8efaf14ab," T-shirts, singlets and other vests",3,Yes,24
b7ebec7810717402b6c330e802c1721e," T-shirts, singlets and other vests",9,Yes,24
0eb51b4e66aca9b71550e9e16b180ec8,N/D,2,No,1
1fbddf9869041fa6049ef3883087bef8,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,1
0cbc8967e9cec7444e467de44e100be4,WEBSITE,WEBSITE,WEBSITE,WEBSITE
d924e98a76e9af048218d5169b59373c,,2,No,1
70a544476ce62ba78502ce463c2500d6,,2,No,5
f9e292a05491e97bcbf07c9e0a12bd65,"Babies' Trousers, breeches and shorts, except those imported as parts of sets",2,No,5
b69ec51bf18ce4900684787db9edec83,Briefs and panties,2,Yes,5
27e8f204b2072da9b010abbbc331c16e,WEBSITE,WEBSITE,WEBSITE,WEBSITE
396d5078ad9919ad3d5b5c5b34e91d0a,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,Yes,5
74590c71164d9fba556697bee04ad65c,Other footwear,2,No,16
8cc234b05dc974b46e36522aa47f105c,WEBSITE,WEBSITE,WEBSITE,WEBSITE
ea89cd9a8de80449db514a2a52632515,Items of leather clothing & accessories,2,Yes,4
d4127a8dac431728f32ef22bee0bceea,Other footwear,2,No,5
b6e01d2c3fad411fefc0616636d1c857,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,5
9484df4ccb1c66354f7f6577bb60c077,"Handbags, whether or not with shoulder strap, including those without handle",2,No,4
25baa3c37157a67779b51fa070f94ee6,Footwear with outer soles of leather or composition leather,2,Yes,1
d194c997829bcc95cf502e971d087a34,"Handbags, whether or not with shoulder strap, including those without handle",1,Yes,1
0c6a5b76ef4375aed69a6f22ae244de0,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,1
4553b9eb63ff23c392c5387e59499443,Other footwear,2,No,1
5653b373d321b25cd2bd4b594d954659,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,1
3e1535b374d65570d4640d32c77ad235,Footwear with outer soles of rubber or plastics,2,Yes,5
315f8aa5decc653a8fe018a3c2eb038b,"Blouses, shirts and shirt-blouses",2,Yes,17
a2b3af563d3a1342e7ac73c73fef0ed3,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,Yes,17
a903a8ee65fbd038019d124dcaa3f128,Footwear with outer soles of rubber or plastics,2,Yes,17
dee352e0f50d7d2097d3e68c03f3a0dc,Other footwear with outer soles of leather,2,No,5
b526d4875a04825d0edcbdf5f0f28c07,,3,No,4
31851455978d3ba66dd9b3fcc1b07d5b,Dresses,2,No,82
2cbbad8e933e41ed0f18b5b73f78f00e,"Trousers, overalls, shorts",2,No,82
cc1cd7472d03b5becf8658ddcfeefcd3,N/D,2,No,82
6da2a4f039938adde238061197e26197,"Coats: overcoats, raincoat, cape, cloaks and similar articles",2,No,82
4fb3e700d18d05379e46da32b28ff30a,"Trousers, overalls, shorts",2,Yes,3
3e1f078ba07f177421f0aefa1884347d,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,Yes,3
8ac5c6a69ddb24ef877298dcd21d34a4,,2,Yes,3
8109c2da2c2dc6f6347d4f58002bb387,"Trousers, overalls, shorts",2,No,55
9f8efd00f9b75f19bbd035cd9c5d56ba,Other footwear with outer soles of leather,2,Yes,46
e0c6d20570220914e02cfea587a30e2b,"Coats: overcoats, raincoat, cape, cloak, ski jackets, windcheaters, wind-jackets and similar articles",2,No,5
b8cbb1c72b9ccef658e8e07f701b3ede,,2,No,5
10f490fb4afde248b1844879754d6b24,WEBSITE,WEBSITE,WEBSITE,WEBSITE
a8c24bd3779825c2be0a2800b5ae50f8,API,API,API,API
55adadba05c7c2706f8c5b4068ff79da," T-shirts, singlets and other vests",3,No,11
8b6b01990a11a67165e303bff7401fd5,"Trousers, overalls, shorts",2,No,4
e7761581146d19897d139363c58e9a3c," T-shirts, singlets and other vests",2,Yes,12
532b25ff0fd3ba268c101f0840b2b10a,"Trousers, overalls, shorts",2,Yes,12
0dc54927fe4ae0bd443133d1c42fd168,"Trousers, overalls, shorts",2,Yes,12
4f4769bc56bd3075cb3d5834ddc60463,,2,Yes,12
5c3757e00b39984fe1c5fae4c60a3c94,,2,Yes,12
7c986a6fa041e6df195b8def6d7d5b89,"Pantyhose, tights",2,Yes,5
7f8b8827b5e1338b55d90ccf9df70935,"Pantyhose, tights",2,Yes,5
e8953ac58b3f5e170d238532d9fb3216,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,Yes,5
c665a25c2aed0427393c03ae486499ce,,2,Yes,5
f491f6a7cb56a6942c736beedd812280,Underpants and briefs,2,Yes,5
cbdadb0e00dfa685e7146b80dda3403b,Underpants and briefs,2,Yes,5
9b0cd4ab4fc44dd576a5c32dc71e6094,,2,Yes,5
8178de590017a6417283e4df96f0f604,"Babies' T-shirts, singlets and similar garments, except those imported as parts of sets",2,Yes,5
ae32282a706343d7ec821c9130927612," T-shirts, singlets and other vests",2,Yes,5
19d9d1efd0dc2f5899340d9744e83f40,"Babies' Sweaters, pullovers, sweatshirts, waistcoats (vests) and similar articles, except those imported as parts of sets",2,Yes,5
bd29ab8968f11acdd4c32ec1f826a917,"Pantyhose, tights",2,Yes,5
b8573a5324e3b0afe2536d5a5c4eae06,WEBSITE,WEBSITE,WEBSITE,WEBSITE
e026f6efe6e8d4e908a843ca062df860,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",6,Yes,1
710bc32a1d9491fde1feb6320d8d8795,Other footwear,2,No,5
8cdf8fcef73001f146d0ac6f4c5fd665,Footwear with outer soles of rubber or plastics,2,No,19
e4321fa805ca03a5c33e8ae2d319cbb8,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",3,Yes,9
fe343ddd652652744e717b9ad3bcb11b,"Blouses, shirts and shirt-blouses",2,No,48
a985b317e6da903211d196e766a8d92a,Other footwear,2,No,48
08f6da8f6d488ea486d8ff92eb0f8a4c,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,48
65eda9b59bed9dc71f8e43c39166eed0,"Trousers, overalls, shorts",2,No,48
1906f82d09dd5c2ec07cf5350e2a852e,WEBSITE,WEBSITE,WEBSITE,WEBSITE
c6966bdc8580a50cca5a96c817af9813,Footwear with outer soles of rubber or plastics,2,Yes,1
e50a8d766b2b4920c7f4388cf7aa4a2e,N/D,2,Yes,1
af4001ce8ed3788395e64bae59f6d49b,Footwear with outer soles of rubber or plastics,2,Yes,1
0310c39860debe20edd70ab266ed30f5,Skirts,2,Yes,12
3ed42edbed6fd51061df29f90ea5a77d,"Trousers, overalls, shorts",2,Yes,12
f5a96311af707e9e65106cf8a89313c3,"Ties, bow ties and cravats",2,No,4
184e5eb67d4ab6da228bbbec486e13e8,Other,2,No,1
ea689ad20c3c2ae354f5b077f99898d2,N/D,2,No,19
f78e6cfb7e02b4a1214e2f07ef4c4153,Jackets and blazers,2,No,19
a4652f5b3e4bbbb2268c6385211347f3,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,19
