id,ddpsubcategory,shiptypeid,hasitemsonbag,country
1d261a60958438fbc7f7dce70009ae98,WEBSITE,WEBSITE,WEBSITE,WEBSITE
62ba9f4ffd21705d93a68d71e693f800,"Handbags, whether or not with shoulder strap, including those without handle",2,No,19
5246fe3c90b57c51bede8a1739708a91,,2,Yes,14
113d49c06c9e1398a1f8a06e8b264dbe,Other footwear,2,No,25
ae1c04aa8bf73c3aee219fadf639d1d2,"Other e.g. braces, suspenders, garters and similar articles",2,Yes,43
4b11313a67d4b8b2046f24213af33847,Footwear with outer soles of rubber or plastics,2,No,1
08965651dc1d6062704dec8fc0405101,Footwear with outer soles of rubber or plastics,2,No,1
3df992d386431ca56a7157c08a956862," T-shirts, singlets and other vests",3,No,36
83ff0fb66317bb4a8b860fd944739e19,Briefs and panties,2,No,30
c1ac42d81d5b7baf7af82888c5cf33d9,Brassi?res,2,No,30
2bbde794ce476f3b59c115dbf17f0116,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,12
84457c6e6331eaa07a9b8351628f20e8,Jackets and blazers,2,No,5
70851d9816e0f332987fb825feaba2d7,WEBSITE,WEBSITE,WEBSITE,WEBSITE
4c2e7039dd2b14a4e9ced070b1b39889,Other footwear,2,Yes,16
79747ca1933728a6b3669dfe36d2dadd,WEBSITE,WEBSITE,WEBSITE,WEBSITE
2f516110217998f75f3cedd30e4c10e8,Sunglasses,2,Yes,4
e8508421320a0831d165b708467f3975,,2,No,16
9c2c2033586ec11031267dfcf1c9cd71,Jackets and blazers,2,Yes,12
fb306666f662122b71a14d1f0acc1cde,,2,No,61
563c8eeea46544b665938db101505d62,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",9,No,61
b95d882611be3a89a3a9c349816f2ca7,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,61
8df597466f4de7fc22bc05c482100d6a,"Hats and other headgear, knitted or crocheted, or made-up from lace, felt or other textile fabric, in the piece (but not in strips), whether or not lined or trimmed",2,No,61
766346b091062bcf3fb6c95bbae7f9a2,N/D,2,No,61
d32827563a6608961299905581c2d58e,,3,Yes,11
eb872fc1dbc9b89d353ab761eb3c46f6," T-shirts, singlets and other vests",3,No,20
417e9458968c1b19d52c6048f3813569," T-shirts, singlets and other vests",3,No,20
7d8ec6881f470904bc1ce22356606f41,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,Yes,9
44e2832dfea2ab63aa4173ab54587a68,"T-shirts, singlets and other vests",3,Yes,9
84b02adbb293196a7bdf816e103dcc9d,"Coats: overcoats, raincoat, cape, cloak, ski jackets, windcheaters, wind-jackets and similar articles",2,No,20
5ef16dac1befbdbdb6067f710dbb0aa7,"Trousers, overalls, shorts",2,No,1
65cf50939ab1bba55d53a1b28d6d40c7,"Coats: overcoats, raincoat, cape, cloak, ski jackets, windcheaters, wind-jackets and similar articles",9,No,36
5502e0c624d6cc53140b3a2af7967e18," T-shirts, singlets and other vests",2,Yes,19
012350e1b39429fe70d43d91e281a136,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,39
ad617ad839ace6f2a1402d1791f65998," T-shirts, singlets and other vests",2,No,39
77614c8c54d8076a1b860bb8578d60c7,"Of base metal, whether or not plated with precious metal",2,Yes,19
ae6a26ef36189ad59584fb4491b58c87,,2,Yes,19
439b98ab6027b6834773d54cd61c6177,"Handbags, whether or not with shoulder strap, including those without handle",2,Yes,19
00f16ef271936017789402d62bec4b48,API,API,API,API
92b5b8eea72f26056d97beb3697f89c4,"T-shirts, singlets and other vests",2,Yes,5
54418fa4fb31da634462d2bb0bc656b5," T-shirts, singlets and other vests",2,Yes,5
6c7d04d63635cbb19f94ffcbdaa4d479,Other footwear,10,Yes,1
735740afa5fb02996fb948098502cd50,"T-shirts, singlets and other vests",3,No,9
488c51e596cac3e6d087ee6264924663,Footwear with outer soles of rubber or plastics,7,No,4
2a4a5238eb80ea5eeb03e51c203897b8,Babies' Sets,2,Yes,41
9382673acc5a6596faa94277302b216f,N/D,2,Yes,41
3baf0a91fd3634ddc586b9fcf82c2e07,Babies' Sets,2,Yes,41
af6837ef19a8a270b0655ad66418b3ba,"Babies' Dresses or skirts, except those imported as parts of sets",2,Yes,41
f66ad01cdebc3b137bbb9be1ca0454fd,"Handbags, whether or not with shoulder strap, including those without handle",2,No,46
97032c98f2ed630412b0187fbb5365bc,API,API,API,API
d3eab9bb06d85d940ac490cc02f78e97,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,5
a0625c1e3f86bb0bffd56c82a41d6ba1,Other footwear with outer soles of leather,2,No,5
d3113083b3602dfd7655484703d0a4f5," T-shirts, singlets and other vests",2,Yes,5
a23438fea2b9b570dfae81b78242a4e3," T-shirts, singlets and other vests",2,Yes,5
82210ec0e11d1f9ee2d0e1c4784e6cf8,,2,Yes,5
abdc9821b8ad02b7a7cbbd9729aa7d5b," T-shirts, singlets and other vests",2,Yes,5
1b17a95eb94c0a4530e13b8f2607e895," T-shirts, singlets and other vests",2,Yes,5
60850dc7f139bd03e13d8444b4d3e93b,,2,Yes,5
01053d1275b57bc81e54a375519b6bed," T-shirts, singlets and other vests",2,Yes,5
84b1b4e29009e086819d162f9434976c," T-shirts, singlets and other vests",2,Yes,5
696e6a03cc586f762f4b6004532d4c26," T-shirts, singlets and other vests",2,Yes,5
7d296493a2a2cfb1de4d5b5e7071714c," T-shirts, singlets and other vests",2,Yes,5
cd692e06e6038cf4fb8048c16f4637de,Jackets and blazers,3,Yes,14
1741678a38ca735c172a7c03e3c4bfca,"Blouses, shirts and shirt-blouses",2,Yes,3
30801e16040dbe6a18f03046e9a61f4e,"T-shirts, singlets and other vests",3,No,38
6809d06003b1770c46423cef6dd83418,"Pantyhose, tights",3,No,38
4207e2da5de5d7ce47abf40d25e31f1a," T-shirts, singlets and other vests",3,No,38
c0ee1a76d510a73d93aa6e212bf13e2b,API,API,API,API
418d11982a4517ec661843bf891fbced,"Pantyhose, tights",3,No,38
523a4a9c6f77299d46e7bc759aeabbe6," T-shirts, singlets and other vests",3,No,38
4eac6e6e28a0d4e3178db89ed58ba11b,"T-shirts, singlets and other vests",3,No,38
f965f08edaa7c575948ba75ca53ee95b,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",3,No,38
c2ed9b0835816ebb772459e2d488c4fe,WEBSITE,WEBSITE,WEBSITE,WEBSITE
49815858d0ae2cb83d4f71b0cb95982f,WEBSITE,WEBSITE,WEBSITE,WEBSITE
635fac9177e624a1f7d7e9c7f16b9375,"T-shirts, singlets and other vests",3,No,38
0c339cc7a08a4cc6f457303173cd6261,"Coats: overcoats, raincoat, cape, cloaks and similar articles",2,Yes,17
5e77ce86b55e8d5828e9823fa81274ea,Shirts,14,Yes,24
0b9effb4fab0d35f104c663fbaa997f7,API,API,API,API
32f208461d0e9a4d50eaf22c5b63d383,WEBSITE,WEBSITE,WEBSITE,WEBSITE
cdf4d1d0a8bb154fbdd386d59950b730,"Coats: overcoats, raincoat, cape, cloaks and similar articles",14,Yes,24
9e3b33b3da7005c9215acf502580245c,Shirts,2,Yes,24
5134fc786b4351d49509e850fde24380,WEBSITE,WEBSITE,WEBSITE,WEBSITE
12a7333f205f3acd0338fa13ee3184c7,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,Yes,12
7d7d4230c6ee29b46c9b8c86fe22ceca,WEBSITE,WEBSITE,WEBSITE,WEBSITE
bd1e21ac6dbfcf9f48ba43ad7d432eb4,WEBSITE,WEBSITE,WEBSITE,WEBSITE
5c7f366b181154d33ec77804bb4dd423,"Trousers, overalls, shorts",2,Yes,1
387cb47e2c0e933b7383f51ddb65a63c,"Other e.g. braces, suspenders, garters and similar articles",2,No,24
687923a1f7888fbb24fb6e02a09d3495,Swimwear,2,Yes,5
8cc90c27a620a09b70cd3b1709217b3d,Swimwear,2,Yes,5
9f388ed406a7ab42d9acebda186e96c9,Dresses,2,Yes,5
03fbad84f972de133923db6192bdbcf4,"Trunks, suitcases, vanity cases, executive-cases, briefcases, school satchels and similar",2,No,1
af0a6259254a047230ea33837140517c,"Of base metal, whether or not plated with precious metal",2,Yes,1
fe21dc3ed95832bfee895b0cdefc5790,API,API,API,API
16bfed79ce3443e5f97345231fe266c7,,3,No,29
31cc50dfbd46c920208af1599b4713ad,,3,No,29
89c45e7b172a15c54d0d537b3c8a4afb,,2,Yes,76
d83e3d85abd9f5473e3fa6397cf39fcf,WEBSITE,WEBSITE,WEBSITE,WEBSITE
495d12fba27b7de1a3f9d81fecf9de29,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,Yes,76
55b8547448d21dd203768b4873194667,Footwear with outer soles of rubber or plastics,2,Yes,76
0fe6ca572559209dc79556012e0f41c0,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,Yes,76
6774782332cc2986fc88ac2060be2dbb,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,Yes,76
54f47f9a7e4a1975b9396cf6997cd7ed,Other footwear with outer soles of leather,2,No,4
37a5fd9c9b56244800d031e4a5b0b32b,Other footwear with outer soles of leather,2,No,16
686a12923c72a29fdf7349925b785423,N/D,3,No,14
d3942082596d2382b4893271b9d3b43d," T-shirts, singlets and other vests",2,No,73
dd41a764d75748c6ea5b276bd1a724b4,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,1
629fe8d10c812a18a335313781cf2b2c,"Coats: overcoats, raincoat, cape, cloaks and similar articles",2,Yes,17
d92b8158c558625b130bee28a9822ca7,"Coats: overcoats, raincoat, cape, cloak, ski jackets, windcheaters, wind-jackets and similar articles",2,No,5
f6ea82acaa78fa2d65096bb2c51c8080,"Trousers, overalls, shorts",2,No,5
