id,ddpsubcategory,shiptypeid,hasitemsonbag,country
6f9966c340aa4f47dc1bd7520a7b2b59,,2,Yes,2
34e0ace0f37f8857eba8e3531c96fa06,WEBSITE,WEBSITE,WEBSITE,WEBSITE
7b7114a49b5827132d6097582ec1722d,"Handbags, whether or not with shoulder strap, including those without handle",3,Yes,4
bdebe2f12a1bc7a473f1520a583918c0,"Blouses, shirts and shirt-blouses",3,No,24
aaad69b34baeb5cd92e42773de154b0b,Dresses,2,No,24
27d787a7cbec58381278c767399ec80d,,3,No,24
786d54b10805cdb475d07522426292cc,Footwear with outer soles of rubber or plastics,3,Yes,11
b5bde7db296c1837f75b77a2e4e6013b,Dresses,4,No,7
cb6c409f88eca4470f2516488e70c61f,WEBSITE,WEBSITE,WEBSITE,WEBSITE
000cb7efa8a05429dd5309b4bea2eb0c,,2,No,14
00498fd626d602ffabe6acc9636155b7,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,Yes,19
ebbef3b7bea693ae9aa25f2885a828cc,N/D,2,Yes,19
1ce018a9cf7f2480f079ce6bdd49af8a,N/D,2,Yes,19
691b6924a4de37c9085add4d275b57ea,N/D,2,Yes,19
52eeaf9f1eb952e476fe29e3d9eae992,N/D,2,No,16
fdd877d9c3ca4eaf91d22d2b2ba54f52,,3,No,8
291ed4a3e93cdca112eef1dd0ca26bed,Footwear with outer soles of rubber or plastics,2,No,40
55e5ee49a5fc483feb86b0718e1d3716,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",3,No,11
27a335b95070796b6b5dcb5b1e8cabd9,Footwear with outer soles of rubber or plastics,2,Yes,12
0175d23af8e2d1e2bbdce27998c98aeb,Other footwear with outer soles of leather,3,No,4
a162d5eaf59d4935d3f6196f03f7b994,WEBSITE,WEBSITE,WEBSITE,WEBSITE
56034e3017a60728e3f1ce4ba40aeeeb,API,API,API,API
7714ab6ab1ea68593e80de97752745e8,"Trousers, overalls, shorts",2,No,1
f0deea2c51b15d312a1c8de8bcf81a62,"Trousers, overalls, shorts",1,No,1
44f364e11b019eb381b86866331a9993,N/D,2,No,1
4f10ac32425eaa39b2f93cd9c67ff456,Dresses,2,No,1
1184c4797d205c765f40d0b490ebd619,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,1
03fa53a658469b896ddb745d2706d470,,2,No,28
1da5ca963ae4930bda1e0a19cc88ae87,Dresses,3,No,38
bd8af78a63f6fee6292cc0d34960e53d,Brassi?res,3,Yes,11
319bb7e0f80716c134117d14a22d461e," T-shirts, singlets and other vests",2,No,1
a58269cb74a093b377cd217b72bd15b9,"Coats: overcoats, raincoat, cape, cloaks and similar articles",3,No,9
f62cc9a5c2e8242b15ec3cd88f4e4afe,"Handbags, whether or not with shoulder strap, including those without handle",6,No,1
57533f8ad8e0fb861b0057eb2a143c51,,2,Yes,24
f76db9efd8037dc91175b255083fc623,,2,Yes,24
53db352e1b55aec7cd103d263221fe95,"Of base metal, whether or not plated with precious metal",2,Yes,24
b4ea4cc5b27cd3decc1002cebe776612,"Trousers, overalls, shorts",2,No,16
8d6f3fd4877a7237b93c33e9fd3f6613,"Trousers, overalls, shorts",2,No,5
653a0ef6ee24175eaa9cd0eb4392eacb,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,5
1940d1c94e7b75208ddc9dca5db18bb0,"Handbags, whether or not with shoulder strap, including those without handle",3,No,4
45624715b1814505c470fe812b5908ce,Belts,2,Yes,17
66085beee49294dd1e8bff0eca7c13ee,Other footwear,8,No,7
2076b5ab25ac320604fde0f16c1d4590,Other footwear,3,No,4
23322e28bac2158412abd7bb0c7c4229,Articles of a kind normally carried in the pocket or in the handbag,2,No,4
ae6f24091ebb1f5a9bf5da61a248fc0c,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",3,Yes,36
db4d9c25578b08df3afd5599a2e7099d,Belts,3,Yes,9
966154d33f4c9b724441a2e8251e189d,"Trousers, overalls, shorts",3,Yes,9
eea8374d4f01af690cc2879d01ae78d4," T-shirts, singlets and other vests",2,Yes,1
7ca661b506ca99920dd077fc04c19715,Footwear with outer soles of rubber or plastics,2,No,5
0f44094a9a5077ebf381e4c5dd0eb503,Other footwear,2,No,9
404fad250f9e44794bad565785d71bfc,Footwear with outer soles of rubber or plastics,1,No,1
f01d69a56fe9491dae460bf266ca4998,"Trousers, overalls, shorts",3,No,14
bed19194637ee3c1d4f4e48ef5308211,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",3,No,9
0189eee3401cf07ec0bb15b54859d25e,Other footwear,2,No,19
8985de41b73040302bb4b2bcd20c6989,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,Yes,12
aad122e4a911f5da8a39c268397a7891,WEBSITE,WEBSITE,WEBSITE,WEBSITE
