id,ddpsubcategory,shiptypeid,hasitemsonbag,country
b386f8c09245b7ceaaf5361fcc17069e,Shirts,2,Yes,1
8d80d25aa5bc5d9cb3c3b9aa96238043,"Trunks, suitcases, vanity cases, executive-cases, briefcases, school satchels and similar",1,Yes,1
15ea063907f4e038ed6465286e6804b4,Other footwear with outer soles of leather,2,Yes,4
47e058fae2f7bfb6a7497d10d5839d82,API,API,API,API
43ef84fa0403e318a5f19c241883730e,WEBSITE,WEBSITE,WEBSITE,WEBSITE
22f1f142c7b690dcc27dc77e9b6083cd,"Trousers, overalls, shorts",2,No,1
5a44212fd4196430bbda85f0bd40bc34,Footwear with outer soles of rubber or plastics,2,No,25
f601c54485b6f1124abf78b82bb631ba,Other,2,Yes,7
460605b658a69d88f7a47414b5c5b79c,Dresses,2,Yes,7
6b8994b05cce16426647f5356cdce745,WEBSITE,WEBSITE,WEBSITE,WEBSITE
5ff07d78d4bc3c154d1e1291e5bdd891,"Trousers, overalls, shorts",3,No,69
67794ad3d26af12c75a6f48b967bb902,Footwear with outer soles of rubber or plastics,2,No,1
05f7010c3f86ce68b8f07fb66beaa58a,N/D,2,No,51
d9fc9c84288846ccf7e9c04592a36183,Articles of apparel and clothing accessories,2,No,1
f6237aa503ede534924e873ba238f097,WEBSITE,WEBSITE,WEBSITE,WEBSITE
06e7643844d6e62cc68969ccb2cdd440,Articles of apparel and clothing accessories,2,No,1
6571f83868e5b9a9c87cf7bcf5854717,N/D,2,No,5
0764ffd70332b4d98e17e4b2a6aa2c40,Other footwear,3,No,36
b1a5abbe12b506d51dd7f813c435b343,N/D,2,No,5
b1502af6e46f479b5bc94aa46d4fca26,Other footwear,2,No,5
2e93b98911ab6757e6d0cb30f9700274,"Coats: overcoats, raincoat, cape, cloak, ski jackets, windcheaters, wind-jackets and similar articles",2,Yes,19
837abb9c7d2e165f598bf4a0ce7d1d42,Other footwear,2,No,3
90a4790618d489d9069b6814246894fc,Footwear with outer soles of rubber or plastics,2,No,18
26abf81202245870bfa219c3dcd708a0,Footwear with outer soles of rubber or plastics,2,Yes,46
fa40c05d7aa91e19cdadf6c080f24579,Footwear with outer soles of rubber or plastics,9,Yes,27
2eba3c541e6c1993e8f15e51a7a452c7,N/D,9,Yes,27
294f1e13e6ee1978137a1f330c9a702c,Footwear with outer soles of rubber or plastics,3,Yes,4
fcc00fda4da3a0c2d5ec9a40de9f44ad,Sunglasses,2,No,125
161f8f4301f461cb4fafaa33ff5fb1e7,Jackets and blazers,3,No,9
e9b84e088f49b151d177da872f1dea41,WEBSITE,WEBSITE,WEBSITE,WEBSITE
4869123fc0259b3c4690db3cc7b1d745,Footwear with outer soles of rubber or plastics,2,Yes,5
98997d9cd6052e30e32bec194e472f94,Other footwear with outer soles of leather,3,No,14
e0ccd4a01a21a67bbe48d1459a3c59d1,Shirts,2,No,5
64dd4d0985ee6875b786393edbdf89d8,Skirts,4,No,7
29244b78b618c2bccc45d621e5d3ef54,Footwear with outer soles of leather or composition leather,2,Yes,1
76478c5df74dfeeedb6110b10a2bbe83," T-shirts, singlets and other vests",2,No,12
2a2decc1ec317863ae690f5a9a76248d,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,4
58e0bac970d6e825cf453d134a41291a,Footwear with outer soles of rubber or plastics,2,Yes,1
06b906cd5e447f03bd66d2b7e37410cd,Articles of apparel and clothing accessories,2,No,1
598a732d6d1c3b79220d563c5d3e4ad4,"Trousers, overalls, shorts",2,Yes,51
bc8fd52d021128b9ac1a824d37e3de17," T-shirts, singlets and other vests",2,Yes,51
