id,ddpsubcategory,shiptypeid,hasitemsonbag,country
e3717fadc4de6f509b9dfc8a362622e6,"Hats and other headgear, knitted or crocheted, or made-up from lace, felt or other textile fabric, in the piece (but not in strips), whether or not lined or trimmed",3,No,24
ed3e831a374d72e17e7c6e689ef1acac,N/D,4,Yes,7
9bc2eed4567626cf1fa5592dae2af140,Jackets and blazers,2,Yes,17
1787399755dd33ab7d92c36bfad32492,"Shawls, scarves, mufflers, mantillas, veils and similar articles",3,Yes,12
78bd81ecace6d87955bfbf1618b33620,Other footwear with outer soles of leather,2,No,1
8ea2809970efa35ad37df5b9133f00c2,Other footwear,2,Yes,12
f40efb232a656bd0a1b0dcf8d2674583,Footwear with outer soles of rubber or plastics,2,No,1
6a9fb8d346cbeb83e79016b97802fe14,Footwear with outer soles of rubber or plastics,2,No,1
971379be3de1ba61bc2ddb475a10cc9d,Swimwear,2,Yes,1
e189507b7242dd38b9885afa9e65892c,Swimwear,2,Yes,1
e393597c41e6239e2f4f30c2448a65f4,Items of leather clothing & accessories,2,No,24
620e528792e415d93386ac7e87b7c8ff,Items of leather clothing & accessories,2,No,24
18e3540c06a928bcff3ad963234f06bb,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,1
23333242587e41b714a01a5b3f6a54ca,Footwear with outer soles of rubber or plastics,9,No,11
9501e2bd02b43f988f054aa8734143ee," T-shirts, singlets and other vests",2,No,4
e0c50df416428401459897d155e151d4," T-shirts, singlets and other vests",2,Yes,12
e1aa4fb0d7499ae37369b28803e1919e,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,Yes,1
f013149920003b2303e5eafa3b8c5715,WEBSITE,WEBSITE,WEBSITE,WEBSITE
091aff76cd0d6c92fa7d47613ae88827,"Trousers, overalls, shorts",2,No,5
3ac7ce8a43a87cf1eb0a3ff7ef7ee5e5," T-shirts, singlets and other vests",2,No,5
b979bee3cddd40134e289e5d53b7d78a,N/D,4,No,7
39f93099257431b4c2a52606cbe99bc6,"Coats: overcoats, raincoat, cape, cloak, ski jackets, windcheaters, wind-jackets and similar articles",2,No,5
