id,ddpsubcategory,shiptypeid,hasitemsonbag,country
f882b434818cb9d4264c75d388d8fccc,"Hats and other headgear, knitted or crocheted, or made-up from lace, felt or other textile fabric, in the piece (but not in strips), whether or not lined or trimmed",2,Yes,3
ad5bda13beb9f6973f6dd7de982649bc,"Trousers, overalls, shorts",2,Yes,1
42adaff3d3d85abe370a866e207a68fb,WEBSITE,WEBSITE,WEBSITE,WEBSITE
d34875cd169d1518165720875104aac3,"Blouses, shirts and shirt-blouses",2,Yes,9
9a3ed5914f2320678e0bbd0f3df855a6,Shirts,3,Yes,9
87949a4edd5ccf8b3d457bb579d331c3," T-shirts, singlets and other vests",2,Yes,39
c26bb30d0b018a9bb59da58d7045010a," T-shirts, singlets and other vests",2,Yes,39
14234d28d69d19b04cad0746343a8ee5,,2,No,1
0c7d4ccb3b897f32919b7db702c328ab,Footwear with outer soles of rubber or plastics,2,No,1
e535d36d23748ffccfdf0226e20d7e51,WEBSITE,WEBSITE,WEBSITE,WEBSITE
2e2825ea6230ace29339f0b79193c5ad,API,API,API,API
348da37d2abf000e5706b9d06e5ffc4a,WEBSITE,WEBSITE,WEBSITE,WEBSITE
f9a4580b4daded801ff22018d11682e5,,2,No,1
eacc257c707c05cc7dfea9a5202fb0e3,Footwear with outer soles of rubber or plastics,2,No,5
c8e13f23c50a440c36782d89ddea7c06," T-shirts, singlets and other vests",2,Yes,1
d6ca6ded9d4788591c31dbad43f7a90b," T-shirts, singlets and other vests",1,Yes,1
71a776b3f62e8e7607de581d4ebd4820,Other footwear,2,No,24
693ed0e2a140dbf0232a84d80a5ee576,Footwear with outer soles of rubber or plastics,3,No,14
1e5efa50a54f634c3e7a085a1d63e313,,2,Yes,4
df87254896d65858ea7f4d2491923779," T-shirts, singlets and other vests",2,No,39
05aafb29e9c160b6060f654bc15f22b3,,2,No,39
cec592f1dfcc785a9e369af9eb531a9c," T-shirts, singlets and other vests",2,No,39
fcf7a9940a58e01276dd53e879d192ab," T-shirts, singlets and other vests",2,No,39
09088fa3ff7f998a3932cde180295fcb," T-shirts, singlets and other vests",2,No,39
3053f7eb236ab90e03b447a51147e08e,"Coats: overcoats, raincoat, cape, cloak, ski jackets, windcheaters, wind-jackets and similar articles",3,No,4
