id,ddpsubcategory,shiptypeid,hasitemsonbag,country
bf723bb4de3a62e75c3af8a8bc014286,Shirts,9,Yes,20
85f502514e207347c7cecee08f1b25bd,Footwear with outer soles of rubber or plastics,2,No,58
ae7a6e4c9509e075486ef26cb28cc22b,WEBSITE,WEBSITE,WEBSITE,WEBSITE
4ddd9fd9b1024ef0940d70ee21266960,Other footwear with outer soles of leather,2,Yes,1
d7a6ce321f5dc0ba0ed78913401ce065," T-shirts, singlets and other vests",3,No,36
1f70b20a7ef767032761bd2aaf679b0a,"Trousers, overalls, shorts",2,Yes,5
6c5131105a553cd9e38c2812b1216013,Other footwear,2,Yes,5
4f18905514f5329847a5bd19cfd661e8,Footwear with outer soles of rubber or plastics,3,No,9
9b79a0168f2537b024928de2510945af,"Trunks, suitcases, vanity cases, executive-cases, briefcases, school satchels and similar",3,No,4
9aa25da8b6d65a5ce80a607c254fba50,"Handbags, whether or not with shoulder strap, including those without handle",2,No,11
b466308079fb7f2ac7239cedef5fccef,N/D,4,No,7
0c504878166172551a30884fb5c861ff,N/D,4,No,7
2576b6c1800cf96d40ecae0e86de8852,"Blouses, shirts and shirt-blouses",1,No,1
9ba139af4caed79cafd36afcea227335,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,11
40cbdcb05d12cc70a9d07d805955a1e8,"Trousers, overalls, shorts",3,No,9
7a0f5e7d3cca3f4685f58ecef1a4da55,Other footwear with outer soles of leather,2,Yes,12
d3a49bc0ec54180447acf1f3c9b61ae2,,2,Yes,12
21a3794c57e7499d0efe7e9435084f97,,3,No,9
28563dbb93147e8ce6e136387502829a,"Blouses, shirts and shirt-blouses",3,Yes,29
733350b49f0995f0c0bcc7f8edf94583,WEBSITE,WEBSITE,WEBSITE,WEBSITE
47d6748b0a28ace8263ed75fec1afe4c,"Handbags, whether or not with shoulder strap, including those without handle",2,Yes,12
3260b1d7071b3bd277a1789b1c9d2cbc," T-shirts, singlets and other vests",2,Yes,4
e17233dc1c4e3457d5a259c06c7eb502,"Handbags, whether or not with shoulder strap, including those without handle",2,Yes,1
70077e089bc446f024aef23c34668958,WEBSITE,WEBSITE,WEBSITE,WEBSITE
3626d57a033d6e461899d1660cc8d2ce,,2,Yes,2
f43759b156933d2d5d91929deba65350,Other footwear with outer soles of leather,2,Yes,20
3e856c7d58489e3386386e3197f93c94,Other footwear with outer soles of leather,2,No,19
1fce9bce1c801dde027227989e31405f,"Blouses, shirts and shirt-blouses",2,No,19
9c824b0baae374082624bea94ea53980,Footwear with outer soles of rubber or plastics,2,No,1
ec85f065f948001f52b8a1db143c5210,"Trousers, overalls, shorts",3,No,11
1f4f00e5d73a5602896517e0c88d3b8a,"Trousers, overalls, shorts",2,No,11
d3d64a2d95aa91693ac162696880657b,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",3,No,11
