id,ddpsubcategory,shiptypeid,hasitemsonbag,country
53e1d525c3b6061628ad337ef52d3518,"Trousers, overalls, shorts",2,No,1
ba6e3831bd3d93651eb62f42ef1455d0,"Trousers, overalls, shorts",2,No,1
732f7332c2e84241780c33d8ffdba4d3,"Trousers, overalls, shorts",2,No,1
9adeb53c7b1d54ebba67a9110fe51d5f,WEBSITE,WEBSITE,WEBSITE,WEBSITE
e3798cedd56de01caaa3ce86e2e2c32b,"Trousers, overalls, shorts",2,No,1
9d2fb1d635d42192d113905ff138ff75,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,1
a93dc4f6b0b8e4669ab39f7d206da89d,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,1
e529be1255282e7e7a28aefcbb1b9430,"Trousers, overalls, shorts",2,No,1
44a7dbb8389c5a9f350ee4948a3fca38,"Trousers, overalls, shorts",2,No,1
21624d12ea1c2fa355923dd559c04cb6,"Hats and other headgear, knitted or crocheted, or made-up from lace, felt or other textile fabric, in the piece (but not in strips), whether or not lined or trimmed",2,Yes,5
e9e9316254a932d1e9c9ab37203aea99,Other footwear,2,Yes,5
13fe15796b2d52bdcbc5bc3352b98335,Other footwear,3,No,9
e0484da136d26cf86b64896f66c101b2,Footwear with outer soles of rubber or plastics,3,No,9
23db07c6cc41f2f14465ffc8770c1dd5,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,24
a070ccd3332752c58778fe87099912de,"Headbands, ponytail holders and similar articles",3,No,54
406962c9d9f3ea8606aa7af948d95890,"Trunks, suitcases, vanity cases, executive-cases, briefcases, school satchels and similar",7,Yes,11
5898c89e74ad709df014776f480ebe62,Other footwear with outer soles of leather,2,No,5
eb75392a8e33d04ed3bca8ff9cccfc56,Footwear with outer soles of rubber or plastics,3,No,9
75bf7adfd206e7ba15f3dafdf4f582b3,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,Yes,19
3f5fd072347bce672b2f2e91a8ce3007,N/D,2,Yes,5
11c0e20f98e63cc8049a7c6168f1f483,Brassi?res,2,Yes,5
a2f6ec46b0fc4640ec96fcafbcadcd19,Skirts,2,Yes,5
7833d0eac17822ea083155ebc39ceb11,"Hats and other headgear, knitted or crocheted, or made-up from lace, felt or other textile fabric, in the piece (but not in strips), whether or not lined or trimmed",2,Yes,5
5882c3aeeac1520936f43f6f6c0f5927,"Trousers, overalls, shorts",2,No,11
4c200035cc0dd8b911725f8222ef58cf,"Trousers, overalls, shorts",2,No,11
db9571404f8a48fe6d08f06baf0ac9d6,API,API,API,API
5651790999e048f7d339e660eba2a770,N/D,3,No,10
f7d0b8c8dd46e7a543e7f1833695e70e,,2,Yes,5
3a0ed709ab51ed34b52797ce8121c3bd,,2,Yes,5
02824c687f883ed9464a09383dd163b5,Other footwear,2,Yes,5
a2bab50d3a611bcf6e9c4af2d6a8dc4f,Footwear with outer soles of rubber or plastics,2,Yes,5
381ea8c597e366e5b27d847bb721e420,"Trousers, overalls, shorts",2,No,24
3a7ce1e22d0abcbe3f460f49a4e47ec6,Belts,2,Yes,28
8a1ee2023212a250e293513c2004c222,Jackets and blazers,2,No,28
e545ea71e8df722a62b0c15ffbbf10ce,"Trousers, overalls, shorts",2,No,1
6d5c23551a0742f24af8b240784092ea,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,1
12aef504346da6c3e5f5fc550478bdc2,"Trousers, overalls, shorts",3,No,9
48383ab15031481835fefdc17c5552dd,Other footwear,2,Yes,4
14e5157568524044f5fefda34cfb9bbe,WEBSITE,WEBSITE,WEBSITE,WEBSITE
c64057265f47b9921dead3444bb051be,"Handbags, whether or not with shoulder strap, including those without handle",2,Yes,5
5b2e3fd827b507c6627fec7c5118af7e,Other footwear,3,No,11
d39d86991dcbd53cefac88a69116a8e4,Other footwear,3,No,4
648e862f5f33eb0dd43cfadd2e18757b,,3,No,54
430130885acdaca9530aa236f1d3ec56,"Other e.g. braces, suspenders, garters and similar articles",2,No,12
cc0f6c82e259e42da0171c0560e7d84e,"Coats: overcoats, raincoat, cape, cloaks and similar articles",2,No,1
fadeb27522bd257df42c42453a59359c,,2,No,1
08e4443a5d9e6c424ddd79cce20fb434,,2,No,1
d47bd330a228fb266bf84c70b794fe5b,WEBSITE,WEBSITE,WEBSITE,WEBSITE
5c5b21a58a8138e277050dc28f10ab5c,Articles of apparel and clothing accessories,2,No,14
56ae89e2134b470a686ae3131c70c0a5,Jackets and blazers,3,Yes,11
f149db717c684464b96426b7b10251a6,Suits,1,No,1
e8b11c08bee7aeb1a4a07cf91cf85bd3,Suits,2,No,1
d9cd7c88d19df3968bfdf376d62da191,,2,No,1
653c0056cb39c92dba3bf21bb1a6864c,,2,No,51
d435f2598b071320c9a22486fb36620a,"Trousers, overalls, shorts",2,No,51
c964473d61571b539e19c11d76790390,"Trousers, overalls, shorts",2,No,51
1b611939e942e68d048f4fef49928c7e,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,51
43e91c615874d601accd33581dcb0265,Sunglasses,2,Yes,5
abe78f109d583cdba6f65551a51eddf4,N/D,2,Yes,3
b03d8174d4677eb0299c12699854ca7e,Footwear with outer soles of rubber or plastics,2,No,1
a23cf881aa14d447e1bddb0476fa1e38," T-shirts, singlets and other vests",2,Yes,5
9c57e46af4147390809c15f0145ca85f,"Trousers, overalls, shorts",2,Yes,5
8ffee586277c83a67be307c0bffa90dd,"Handbags, whether or not with shoulder strap, including those without handle",2,Yes,5
8ae407c52e6c8fd4ee5c8525db78dc53,,2,Yes,1
fe380226cc09b8afa11f09c58affde7f,"Handbags, whether or not with shoulder strap, including those without handle",2,No,1
9c0ae3a9386effa6f28c488e327f7957,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,19
902988c95d7f83b580fb884b4af25a78,Babies' Berets or Bonnets,2,No,19
c985bdceea7236a002f5b302073df952,Footwear with outer soles of rubber or plastics,2,No,19
2daf9584863b39e00f7362dc69aeb4e1,Swimwear,2,No,58
3f280c3666ba53152371dc0a87cc1347," T-shirts, singlets and other vests",2,No,58
a1f4bbc42d76628d34c32c88ac72ddfe," T-shirts, singlets and other vests",2,No,58
228d5661e587980e08d19a2efcbc1821,Brassi?res,2,No,58
1feddc751c83032f1627c799b40d61ea," T-shirts, singlets and other vests",2,No,58
9a81942b7c2b6123b58ebdcbf484c63e,,2,No,58
818d7a01bbd91d555bf213102748a438," T-shirts, singlets and other vests",2,No,58
0ba8b3bde0b64e1b677c64b814cf1644,Other footwear,3,Yes,50
580a5ef758f00f23deae236df7c8f410,Belts,2,Yes,50
254a0061158753ec8b0a80c47751e677,,2,Yes,5
1a9c9dee8dfa6ff741d612c4b84f9ea3,N/D,4,Yes,7
eed546e78701f0713fba3ac591fee19e,,2,Yes,9
2481213d5181aaad27a9e7f6e2e4b053,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",3,Yes,9
b89f4075611bb0eb64e13f4bd1f20288,WEBSITE,WEBSITE,WEBSITE,WEBSITE
bddeaa7037632c856a6b83e4037f314a,WEBSITE,WEBSITE,WEBSITE,WEBSITE
070e00afab37e601dfe1a9664f992b5e,WEBSITE,WEBSITE,WEBSITE,WEBSITE
16297e90255cd9294aeac15d7e821d22,"Gloves, mittens and mitts",2,Yes,11
639b0d662ded2599138fb4c0f7591523,WEBSITE,WEBSITE,WEBSITE,WEBSITE
8d680765b626de20475a1211c915cf2c,Other footwear,2,Yes,1
23f691af5e9cda26ee51614ded13684f,"Trunks, suitcases, vanity cases, executive-cases, briefcases, school satchels and similar",2,No,1
