id,ddpsubcategory,shiptypeid,hasitemsonbag,country
c3ec9d5e5f247f03610ef0cf186c01f0,WEBSITE,WEBSITE,WEBSITE,WEBSITE
d9f6e53b8551bf856b8407c02318318c,WEBSITE,WEBSITE,WEBSITE,WEBSITE
3af6e8216779b7bcad5c7e22fbf6a828,Footwear with outer soles of leather or composition leather,2,Yes,5
9ff3fb64f91036f566086396c348b95e,,2,Yes,5
044241cf4ab89cdd154f5161fd96cc6e,,2,Yes,5
77e256f78f2ba64e23acf87805c47195,Other footwear,2,Yes,65
e3f73cb2590ba7f91da928e232804eb1,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,29
db3fd53b2d3c567b512901cdb4ba30aa," T-shirts, singlets and other vests",3,Yes,9
9ab1d7c575ef6e3cb6cd77db71ba2daf,Jackets and blazers,3,Yes,9
7a42d04dbcdcccece898bfbc2bb6d326,Jackets and blazers,2,Yes,9
39de1dcecd42a6a75722bcaa99a60062,"Trousers, overalls, shorts",3,Yes,9
51048bfa2332a3aba727434b85da1dd6,,2,No,1
ad313a506d77677b019be4396b08cf44,Footwear with outer soles of rubber or plastics,3,No,9
1d267716120cd074e64603e66a08a5d5,"Handbags, whether or not with shoulder strap, including those without handle",3,Yes,4
ed09ce4bcdf9f40570b7b16d17199420,"Coats: overcoats, raincoat, cape, cloaks and similar articles",3,Yes,4
204bdde7c5e50f4e3e132ce4d8c8de5a,"Handbags, whether or not with shoulder strap, including those without handle",3,Yes,4
4e2f17f2facb88f4101ce820eb5b32e5,Other footwear with outer soles of leather,3,No,29
59d32e1efc7ca1cb3d30330402512d45,Other footwear with outer soles of leather,2,Yes,3
4621550e81781ae69f07b7427596e876,Babies' Outerwear,2,No,51
8b71959fb51205b0b47eff0a80523fdd,Other footwear,2,No,51
15320475f701325790638791d18d3fe6,Other footwear with outer soles of leather,2,No,3
e1362fea4864a3e2f2dba8e1ef453831,"Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted",2,No,3
